Graph;Nodes;Edges;Max Degree;Crossing Only Angular Res;Crossing Only Crossing Res;Crossing Only Iterations;Crossing Only Edge Length;Crossing Only No of Crossings;Crossing Only Time;Crossing Only Non Planar Crossing;Aspect Ratio;Non-Planar;Valid
grafo7846.76.gml;76;113;9;0.34;22.79;6158;7018.8;212;27783;22.79;1241.33387205387;1;1
grafo7853.76.gml;76;100;5;0.18;48.74;3598;160.21;56;12110;48.74;1.47182037371911;1;1
grafo7903.76.gml;76;105;8;1.12;38.62;3292;165;68;12735;38.62;2.29020208792261;1;1
grafo7929.76.gml;76;98;10;0.33;40.51;5085;158.24;84;17244;40.51;1.90638407413764;1;1
grafo7934.76.gml;76;96;6;0.15;24.31;2631;10625.94;82;9504;24.31;1101.6456536671;1;1
grafo7943.76.gml;76;98;8;0.25;41.76;2574;1845.04;56;8515;41.76;310.790172543136;1;1
grafo7967.76.gml;76;100;8;0.67;47.89;1244;182.23;40;4646;47.89;1.85405326946803;1;1
grafo7982.76.gml;76;97;6;2.72;40.24;2897;167.64;75;9913;40.24;1.85837359098229;1;1
grafo8013.76.gml;76;98;9;0;0;1678;235514.87;63;5710;;29468.8407052511;1;1
grafo8044.76.gml;76;99;8;0.24;35.64;3139;163.62;53;10659;35.64;1.88337076782298;1;1
grafo8078.76.gml;76;98;7;1.09;39.95;3432;163.27;52;12123;39.95;2.29112700560603;1;1
grafo8080.76.gml;76;102;6;0.72;41.31;5377;160.24;82;18853;41.31;1.84631922944616;1;1
grafo8085.76.gml;76;114;9;2.34;37.03;644;192.08;134;2765;37.03;3.23587223587224;1;1
grafo8095.76.gml;76;105;8;1.14;34.06;3901;163.81;93;14093;34.06;1.9673197022842;1;1
grafo8097.76.gml;76;111;9;0.14;10.24;0;209.82;452;31010;10.24;10.6162261831592;1;1
grafo8124.76.gml;76;98;7;0.38;55.64;4230;158.71;42;14001;55.64;1.69048534728098;1;1
grafo8151.76.gml;76;93;6;0.41;48.36;4871;161.7;64;15551;48.36;1.81776842105263;1;1
grafo8163.76.gml;76;106;7;0.83;37.99;806;184.31;77;3039;37.99;2.7402394586153;1;1
grafo8164.76.gml;76;96;7;1.89;51.28;1590;177.9;40;5460;51.28;1.82036743025629;1;1
grafo8168.76.gml;76;102;7;1.68;38.49;2077;167.27;64;7343;38.49;1.84287870363015;1;1
grafo8194.76.gml;76;107;7;0.1;22.2;3610;174.78;217;15522;22.2;3.72740574001125;1;1
grafo8196.76.gml;76;92;8;0.01;55.92;4136;159.89;25;12727;55.92;1.63565891472868;1;1
grafo8200.76.gml;76;102;9;0.11;36.09;1200;177.3;84;4341;36.09;2.30469752716694;1;1
grafo8233.76.gml;76;97;7;2.15;49.25;372;205.52;23;1258;49.25;2.74877407433729;1;1
grafo8267.76.gml;76;98;7;0;33.22;4309;15447.62;68;14376;33.22;2831.34119878604;1;1
grafo8282.76.gml;76;108;8;0.03;36.81;3223;164.76;104;12565;36.81;2.72358914274556;1;1
grafo8301.76.gml;76;115;8;0.02;5.07;0;211.62;480;34053;5.07;10.8079235939158;1;1
grafo8306.76.gml;76;95;6;0.01;49.66;2786;170.34;26;9039;49.66;2.19679671457906;1;1
grafo8324.76.gml;76;109;8;0.13;27.84;1642;169.18;76;6241;27.84;2.0398894518655;1;1
grafo8326.76.gml;76;115;8;0.02;14.12;6503;28012.65;447;32547;14.12;6849.43661251119;1;1
grafo8366.76.gml;76;102;7;0.04;19.49;4309;4832.96;174;16128;19.49;1170.77921279213;1;1
grafo8367.76.gml;76;99;7;0.21;46.24;1014;186.36;39;3522;46.24;2.46603638674823;1;1
grafo8374.76.gml;76;100;9;2.06;43.75;267;213.95;36;946;43.75;2.84435436196267;1;1
grafo8412.76.gml;76;114;8;0.01;27.09;3314;180.49;266;14451;27.09;3.59292412617221;1;1
grafo8436.76.gml;76;108;7;0.14;45.94;1740;169.51;48;6442;45.94;2.42679856115108;1;1
grafo8442.76.gml;76;104;7;0.08;14.11;0;208.06;408;29140;14.11;8.97016895459345;1;1
grafo8446.76.gml;76;106;7;0.34;37.51;2085;167.81;82;7779;37.51;2.31050044322669;1;1
grafo8456.76.gml;76;102;6;0.12;32.84;1742;11889.35;73;6290;32.84;2014.32866843326;1;1
grafo8460.76.gml;76;102;6;1.4;46.36;1891;172.6;75;6718;46.36;2.33950510468939;1;1
grafo8462.76.gml;76;102;7;0.02;22.01;3919;8362.21;156;14038;22.01;2053.05525407005;1;1
grafo8483.76.gml;76;100;8;2.04;43.92;2289;167.93;58;8267;43.92;1.9489464541953;1;1
grafo8526.76.gml;76;101;10;2.81;39.65;1281;178.79;67;4522;39.65;2.40514143554777;1;1
grafo8530.76.gml;76;107;6;0.27;20.13;5298;172.27;189;20097;20.13;3.78607622824411;1;1
grafo9044.76.gml;76;95;8;1.66;46.52;2848;163.26;34;9074;46.52;1.97698612862547;1;1
grafo9208.76.gml;76;109;8;0.62;40.05;1609;172.52;88;6497;40.05;3.49510950457155;1;1
grafo9253.76.gml;76;105;8;0.07;43.7;1635;168.72;71;6001;43.7;2.07929182748783;1;1
grafo9263.76.gml;76;106;7;1.18;24.15;2661;184.34;258;10821;24.15;3.01883116883117;1;1
grafo9277.76.gml;76;102;7;0.05;27.2;3769;20977.98;126;13368;27.2;5594.67671846194;1;1
grafo9438.76.gml;76;103;8;0.23;51.86;2903;162.7;61;10289;51.86;2.19561537841541;1;1
grafo9631.76.gml;76;107;9;0.67;36.24;3449;164.25;96;12830;36.24;2.23574180212346;1;1
grafo9636.76.gml;76;100;6;0.02;21.56;5166;5503.08;86;17773;21.56;1108.7982092522;1;1
grafo9718.76.gml;76;93;7;2.87;42.09;0;159.57;54;22300;42.09;1.64854368932039;1;1
grafo9767.76.gml;76;103;9;0.4;37.33;3595;160.26;96;13062;37.33;2.15976440272409;1;1
grafo9774.76.gml;76;97;7;0.54;39.29;1196;183.9;45;4099;39.29;1.89074021554169;1;1
grafo9798.76.gml;76;91;6;0.56;37.62;6476;164.11;66;20064;37.62;1.92754399387911;1;1
grafo9848.76.gml;76;107;8;1.24;33.05;1234;180.97;93;4751;33.05;2.34530550156342;1;1
grafo4123.77.gml;77;108;8;0.03;45.12;2372;165.03;63;8918;45.12;2.10243592795366;1;1
grafo4254.77.gml;77;110;6;0.27;22.2;0;172.63;195;27155;22.2;2.88995360096833;1;1
grafo4260.77.gml;77;100;6;2.19;28.7;261;213.43;36;908;28.7;2.69857218402961;1;1
grafo4262.77.gml;77;106;8;1.29;37.8;1038;180.4;64;3894;37.8;2.52481964960495;1;1
grafo4282.77.gml;77;110;7;0.09;29.89;2177;8326.75;126;8663;29.89;1991.40626354573;1;1
grafo4316.77.gml;77;99;8;0.12;5.42;2897;63710.24;230;10387;5.42;3548.07312996239;1;1
grafo4317.77.gml;77;102;9;0.08;31.65;4970;161.65;82;18226;31.65;2.51193942923704;1;1
grafo4347.77.gml;77;101;7;0.04;42.74;3776;9664.43;72;12903;42.74;1631.16431050538;1;1
grafo4353.77.gml;77;100;8;0.06;47.09;4049;162.59;57;13829;47.09;1.76667952178943;1;1
grafo4363.77.gml;77;102;8;2.99;43.61;2797;167.06;64;9797;43.61;2.01214611872146;1;1
grafo4393.77.gml;77;97;8;0.02;48.46;4786;409.31;50;15822;48.46;107.333565702335;1;1
grafo4405.77.gml;77;101;6;4.97;46.2;4575;157.6;61;15752;46.2;1.68629433072193;1;1
grafo4423.77.gml;77;96;6;0.07;53.04;1415;181.21;33;4696;53.04;2.14338718404576;1;1
grafo4459.77.gml;77;110;7;0.78;42.09;1336;172.51;87;5257;42.09;2.3515687851971;1;1
grafo4471.77.gml;77;107;9;0.24;31.75;3662;171.87;157;13861;31.75;2.81060678451983;1;1
grafo4481.77.gml;77;121;7;0.15;32.65;885;187.23;168;4049;32.65;3.16101048617731;1;1
grafo4489.77.gml;77;107;7;0.54;22.26;6944;195.39;323;28635;22.26;8.49659293426984;1;1
grafo4498.77.gml;77;105;8;1.38;45.71;4514;157.81;67;16454;45.71;2.16687398335088;1;1
grafo4500.77.gml;77;101;6;0.23;57.28;5544;158.18;47;20339;57.28;1.53283812605722;1;1
grafo4511.77.gml;77;103;5;0;0;5819;53295.49;258;21956;;7019.15787853919;1;1
grafo4529.77.gml;77;107;8;0.44;50.03;924;185.09;61;3634;50.03;2.56052520118594;1;1
grafo4533.77.gml;77;105;9;1.92;29.62;1028;183.28;60;3754;29.62;3.12057142857143;1;1
grafo4554.77.gml;77;100;8;4.2;41.49;1767;173.16;48;6001;41.49;2.05384154560431;1;1
grafo4555.77.gml;77;99;6;1.55;67.18;3111;162.46;28;10501;67.18;1.57843206810926;1;1
grafo4574.77.gml;77;103;6;0.11;44.67;807;191.04;50;2832;44.67;2.87482117310443;1;1
grafo4595.77.gml;77;95;6;3.18;41.76;1636;185.65;25;5272;41.76;2.01571204113698;1;1
grafo4613.77.gml;77;120;8;1.39;22.66;4701;185.71;322;22778;22.66;4.17097716697327;1;1
grafo4632.77.gml;77;109;9;0.27;52.27;3172;164.32;77;11924;52.27;2.3979938944614;1;1
grafo4721.77.gml;77;98;8;0.14;53.87;3577;166.99;51;12209;53.87;1.89644039735099;1;1
grafo4742.77.gml;77;95;7;0.19;69.71;4073;159.95;33;14139;69.71;1.49159819379673;1;1
grafo4778.77.gml;77;106;8;0.08;21.4;3174;6654.23;137;11714;21.4;1870.37063318777;1;1
grafo4837.77.gml;77;106;6;0.93;40.01;1827;913.05;75;6663;40.01;217.153888101211;1;1
grafo4855.77.gml;77;106;8;0.8;36.69;4031;161.2;105;15640;36.69;2.46517715247266;1;1
grafo4968.77.gml;77;97;5;1.5;42.62;5319;160.28;58;17659;42.62;1.95493692909961;1;1
grafo4983.77.gml;77;105;8;0.87;32.78;3250;168.8;103;11949;32.78;2.75915750915751;1;1
grafo5087.77.gml;77;100;6;0.42;45.91;2301;170.74;38;7763;45.91;1.90157939780596;1;1
grafo5171.77.gml;77;91;5;1.81;75.73;0;157.36;12;20883;75.73;1.29337429309502;1;1
grafo5180.77.gml;77;102;10;0.01;47.79;1059;185.55;39;3807;47.79;2.10211817168339;1;1
grafo5411.77.gml;77;100;8;8.32;40.69;404;209.95;44;1392;40.69;2.14485752292936;1;1
grafo5413.77.gml;77;101;7;1.9;44.12;5221;163.17;96;18854;44.12;1.7533731984054;1;1
grafo5497.77.gml;77;95;8;5.17;50.86;1889;176.8;28;6101;50.86;1.98016363075023;1;1
grafo5530.77.gml;77;96;8;0.09;57.67;3082;164.91;37;10061;57.67;1.7159143075746;1;1
grafo5606.77.gml;77;111;8;0.12;39.49;1090;174.29;90;4477;39.49;2.26877368239752;1;1
grafo5639.77.gml;77;94;6;0.01;63;5682;158.98;32;18669;63;1.52037617554859;1;1
grafo5648.77.gml;77;94;7;0.26;70.55;5197;158.38;47;16834;70.55;1.39174330959131;1;1
grafo5678.77.gml;77;101;7;0.33;52.46;1059;181.77;47;3619;52.46;2.4961324961325;1;1
grafo5735.77.gml;77;100;7;0.11;16.02;1674;11772.82;133;5978;16.02;1722.17633868508;1;1
grafo5818.77.gml;77;111;8;1.84;35.67;1409;171.79;101;5626;35.67;2.45150472914875;1;1
grafo5928.77.gml;77;91;7;13.08;55.07;183;218.82;14;567;55.07;2.39017548906789;1;1
grafo6236.77.gml;77;94;8;0.2;64.04;3544;161.41;24;11115;64.04;2.01796069587629;1;1
grafo6502.77.gml;77;95;6;6.71;76.36;6610;156.56;27;22763;76.36;1.65219524159922;1;1
grafo6573.77.gml;77;92;7;0.1;57.75;1288;183.7;24;4174;57.75;2.2841709346991;1;1
grafo6646.77.gml;77;104;8;1.34;30.43;3513;163.03;130;12842;30.43;2.74600621850541;1;1
grafo6667.77.gml;77;109;8;0.21;15.72;0;202.18;392;30979;15.72;7.37559558396281;1;1
grafo6742.77.gml;77;104;8;0.03;39.89;4182;162.56;103;16352;39.89;2.138743943347;1;1
grafo6779.77.gml;77;99;8;6.67;35.39;1223;184.55;40;4150;35.39;2.10084868873767;1;1
grafo7775.77.gml;77;109;8;0.05;43.97;1239;175;81;4883;43.97;3.19011334412801;1;1
grafo7804.77.gml;77;95;8;0.07;51.2;1202;184.61;31;3900;51.2;2.36005819122282;1;1
grafo7827.77.gml;77;107;8;0.02;32.04;2830;168.8;143;11046;32.04;2.64212185848094;1;1
grafo7829.77.gml;77;109;8;0;33.46;2660;168.13;118;10204;33.46;2.50741622413477;1;1
grafo7844.77.gml;77;101;6;0.05;40.35;1192;183.92;50;4086;40.35;2.03979739507959;1;1
grafo7847.77.gml;77;117;8;0.52;10.33;0;55303.65;428;38544;10.33;45633.531993205;1;1
grafo7849.77.gml;77;113;8;0.68;29.21;1331;169.56;90;5282;29.21;3.0671626984127;1;1
grafo7851.77.gml;77;100;6;1.87;58.43;3701;161.3;38;12477;58.43;1.64911615203702;1;1
grafo7854.77.gml;77;110;9;2.41;34;1633;177.01;117;6367;34;2.45053441641727;1;1
grafo7868.77.gml;77;99;7;0.58;28.6;0;181.9;215;25503;28.6;6.85860621326616;1;1
grafo7871.77.gml;77;112;8;0.01;6.87;0;31081.67;173;30062;6.87;1159.32122294131;1;1
grafo7888.77.gml;77;106;7;0.14;31.73;4960;163.98;147;18952;31.73;2.45320471199332;1;1
grafo7895.77.gml;77;106;8;0.4;38.05;1146;182.61;60;4224;38.05;2.42364253393665;1;1
grafo7900.77.gml;77;95;7;0.3;54.39;1553;180.25;20;5145;54.39;2.31588478785788;1;1
grafo7920.77.gml;77;95;6;0.05;74.77;1994;177.69;17;6300;74.77;2.18940951300773;1;1
grafo7931.77.gml;77;103;6;0.05;24.09;0;172.68;201;26353;24.09;3.4446835216066;1;1
grafo7952.77.gml;77;100;8;0.78;36.57;0;163.97;117;24621;36.57;2.24165949718;1;1
grafo7966.77.gml;77;104;7;2.27;50.57;3211;159.03;74;11425;50.57;1.81651975187724;1;1
grafo7986.77.gml;77;102;8;0.02;34.88;851;187.71;57;2977;34.88;2.29844492788655;1;1
grafo8004.77.gml;77;115;8;0.86;19.79;1148;186.05;119;4857;19.79;5.81259314456036;1;1
grafo8020.77.gml;77;107;8;2.21;40.99;2126;169.26;91;8469;40.99;2.44359148770771;1;1
grafo8064.77.gml;77;107;8;0.08;36.11;671;194.12;57;2515;36.11;2.34191897654584;1;1
grafo8068.77.gml;77;105;6;0.22;31.74;3571;162.74;79;14025;31.74;2.60827197921178;1;1
grafo8107.77.gml;77;107;8;0.05;26.23;1525;177.62;90;5779;26.23;2.98545231021412;1;1
grafo8109.77.gml;77;114;9;0.56;30.84;1664;168.69;110;7225;30.84;2.81377737226277;1;1
grafo8143.77.gml;77;99;5;1.28;56.74;2583;165.96;36;8741;56.74;1.660485021398;1;1
grafo8146.77.gml;77;99;7;0.16;40.01;2867;165.51;65;9832;40.01;1.70066486446993;1;1
grafo8165.77.gml;77;109;7;0.09;28.5;1563;171.45;91;6314;28.5;2.51524680769964;1;1
grafo8211.77.gml;77;98;8;0.03;27.77;5282;163.28;73;18566;27.77;2.24997845013361;1;1
grafo8249.77.gml;77;111;8;2.46;31.78;851;186.31;99;3413;31.78;2.66158806932688;1;1
grafo8287.77.gml;77;90;7;0.68;52.64;2090;178.03;22;6305;52.64;2.23254040866118;1;1
grafo8291.77.gml;77;112;8;0;0;5315;13681.21;350;24321;;1901.89786080145;1;1
grafo8315.77.gml;77;100;6;1.61;34.19;3913;164.47;95;13637;34.19;2.86955229793978;1;1
grafo8561.77.gml;77;97;5;0.38;57.86;1334;185.22;30;4334;57.86;2.11513825964693;1;1
grafo8972.77.gml;77;111;9;0.17;30.15;1671;171.41;106;6660;30.15;2.16399435075185;1;1
grafo9076.77.gml;77;103;8;0.02;45.99;2880;162.39;76;10290;45.99;2.45176783159616;1;1
grafo9129.77.gml;77;97;8;0;23.92;2885;2218.14;57;9712;23.92;336.444035137433;1;1
grafo9189.77.gml;77;102;8;0.21;30.38;2550;167.06;66;9023;30.38;2.21146048504323;1;1
grafo9199.77.gml;77;113;8;0.92;37.19;977;179.78;80;3896;37.19;2.39059032401243;1;1
grafo9213.77.gml;77;115;9;0.21;34.26;1022;175.81;95;4195;34.26;3.23822482729747;1;1
grafo9229.77.gml;77;99;8;0.28;55.82;1264;185.85;18;4212;55.82;2.0762359946721;1;1
grafo9240.77.gml;77;92;6;7.83;53.56;2905;165.46;19;8838;53.56;1.52125679931291;1;1
grafo9286.77.gml;77;99;7;0.12;61.09;1711;169.25;41;5803;61.09;2.06939704209329;1;1
grafo9326.77.gml;77;98;10;1.54;30.78;1462;181.32;51;5193;30.78;2.29016786570743;1;1
grafo9348.77.gml;77;95;8;1.01;41.55;1853;178.52;31;6064;41.55;1.96876214158054;1;1
grafo9371.77.gml;77;103;6;0.34;47.04;1830;172.98;51;6389;47.04;2.50218964204113;1;1
grafo9389.77.gml;77;99;8;0.37;43.66;3673;165.34;59;12547;43.66;2.54165859329587;1;1
grafo9463.77.gml;77;103;6;0;43.95;1293;181.58;47;4736;43.95;2.40688514258705;1;1
grafo9503.77.gml;77;109;8;0.02;21.99;5983;4380.72;268;26333;21.99;1102.17351867122;1;1
grafo9689.77.gml;77;103;7;0.11;44.44;3665;5375.94;87;13056;44.44;1088.67343965029;1;1
grafo9695.77.gml;77;102;8;0.01;35.57;3370;494.74;73;11828;35.57;78.2337366936585;1;1
grafo9750.77.gml;77;103;8;4.05;43.72;1042;181.08;44;3685;43.72;2.77814540705268;1;1
grafo9755.77.gml;77;109;8;0;30.78;554;196.34;68;2087;30.78;3.30119717032469;1;1
grafo9766.77.gml;77;106;7;0.08;11.74;0;198.27;348;28715;11.74;6.47689729470912;1;1
grafo9769.77.gml;77;96;8;0.41;51.13;2386;169.78;54;7761;51.13;1.8598185788678;1;1
grafo9780.77.gml;77;96;7;0.22;35.18;2466;2862.81;42;8517;35.18;529.522714297366;1;1
grafo9786.77.gml;77;106;6;1.93;52.83;1371;175.77;59;5016;52.83;2.35141917618553;1;1
grafo9793.77.gml;77;96;8;0.33;64.61;1988;176.63;17;6539;64.61;2.31452009844135;1;1
grafo9821.77.gml;77;95;8;0.25;37;6633;2399.44;53;21400;37;640.744763103479;1;1
grafo9835.77.gml;77;100;8;0.07;29.51;6404;6492.16;119;22181;29.51;1585.11404538341;1;1
grafo4129.78.gml;78;108;8;0.23;28.85;1322;177.1;76;4986;28.85;2.29766469153015;1;1
grafo4131.78.gml;78;108;8;0.27;43.19;2574;162.44;80;9611;43.19;1.96000659685;1;1
grafo4148.78.gml;78;105;9;0.23;27.41;86;224.54;62;327;27.41;3.10332613390929;1;1
grafo4184.78.gml;78;109;7;1.6;34.96;1215;177.52;82;4949;34.96;2.51546946462201;1;1
grafo4196.78.gml;78;106;6;0.4;25.26;6722;179.43;210;28297;25.26;4.29134576408594;1;1
grafo4200.78.gml;78;103;6;0.02;41.84;2551;4235.42;84;9154;41.84;813.58714395689;1;1
grafo4220.78.gml;78;98;7;3.45;51.97;3102;165.36;52;10915;51.97;1.81542037348722;1;1
grafo4225.78.gml;78;106;8;0.24;18.93;0;4632.54;270;28681;18.93;2141.85331770646;1;1
grafo4234.78.gml;78;107;8;0.01;37.69;1734;174.27;63;6696;37.69;2.05258502854386;1;1
grafo4243.78.gml;78;102;6;0.05;47.79;1331;174.69;55;4655;47.79;2.25459029871198;1;1
grafo4264.78.gml;78;111;9;0.18;25.99;1660;185.95;198;6951;25.99;4.73153117985752;1;1
grafo4323.78.gml;78;100;7;0;32.46;2927;1539.54;46;9830;32.46;294.099507735584;1;1
grafo4324.78.gml;78;105;7;2.82;48.52;2507;166.57;33;8895;48.52;2.60287691187181;1;1
grafo4360.78.gml;78;101;8;0.26;38.33;3728;164.02;62;12812;38.33;1.73206013815522;1;1
grafo4410.78.gml;78;111;7;0.26;33.99;2451;165.97;92;9762;33.99;2.33286739353276;1;1
grafo4432.78.gml;78;105;7;2.48;26.73;2346;170.19;85;8518;26.73;1.99130230371415;1;1
grafo4531.78.gml;78;109;8;1.12;44.51;943;184.31;74;3564;44.51;2.19553527782304;1;1
grafo4552.78.gml;78;108;8;0.19;33.9;2961;169.72;182;11637;33.9;2.60970782280867;1;1
grafo4604.78.gml;78;106;8;0.01;21.98;1447;177.2;63;5273;21.98;2.61567624757538;1;1
grafo4703.78.gml;78;108;9;0.01;20.5;4636;181.62;226;18179;20.5;5.0640134529148;1;1
grafo4710.78.gml;78;110;8;0.94;15.29;0;1691.47;251;31230;15.29;798.904485287116;1;1
grafo4767.78.gml;78;106;8;0.35;44.66;1586;178.01;61;5769;44.66;2.45221583220568;1;1
grafo4791.78.gml;78;99;9;1.03;38.53;0;156.33;57;24326;38.53;1.81056603773585;1;1
grafo4866.78.gml;78;104;7;1.43;27.85;4417;162.52;98;16317;27.85;2.62930536848182;1;1
grafo4868.78.gml;78;114;8;0;0;1810;620458.7;128;7397;;98891.0881859372;1;1
grafo4875.78.gml;78;117;8;0.31;19.23;2405;184.97;332;10962;19.23;4.00403918004645;1;1
grafo4887.78.gml;78;99;6;0.01;41.46;1593;175.82;37;5307;41.46;2.41349301397206;1;1
grafo4916.78.gml;78;117;7;0.25;12.51;0;223.52;591;35521;12.51;15.4036710938666;1;1
grafo4926.78.gml;78;103;8;1.71;37.29;1639;174.73;64;5836;37.29;2.24406151864079;1;1
grafo4927.78.gml;78;96;7;0.09;41.22;0;153.11;22;23797;41.22;1.13742246726396;1;1
grafo4948.78.gml;78;104;9;1.05;21.53;0;182.32;225;26801;21.53;3.820381845587;1;1
grafo5034.78.gml;78;92;7;2.47;67.65;0;155.72;22;21670;67.65;1.20261171189553;1;1
grafo5063.78.gml;78;102;6;0;34.02;3689;3457.8;74;13298;34.02;612.735131141485;1;1
grafo5073.78.gml;78;100;6;0.08;61.1;2418;167.7;35;8275;61.1;2.17251365215952;1;1
grafo5076.78.gml;78;105;9;3.97;39.33;930;183.53;46;3328;39.33;2.81664891728789;1;1
grafo5099.78.gml;78;93;5;0.93;75.17;4616;161.98;21;14347;75.17;1.65083621480488;1;1
grafo5101.78.gml;78;106;8;1.48;51.59;2278;164.81;56;8247;51.59;1.87576199879797;1;1
grafo5217.78.gml;78;100;9;0.03;33.73;4338;171.23;135;15090;33.73;2.7766535506839;1;1
grafo5383.78.gml;78;106;7;0.48;32.03;2166;167.82;93;8188;32.03;1.9970523833586;1;1
grafo5412.78.gml;78;101;8;0.01;36.15;3498;167.69;88;12249;36.15;2.77256908904811;1;1
grafo5439.78.gml;78;106;8;1.02;50.37;950;183.54;64;3468;50.37;2.80086341508221;1;1
grafo5489.78.gml;78;95;5;0;58.25;2907;165.99;28;9154;58.25;1.79773860001488;1;1
grafo5503.78.gml;78;97;8;6.54;65.37;2848;167.4;32;9655;65.37;1.7706373292868;1;1
grafo5647.78.gml;78;96;6;0.84;38.73;3471;172.89;39;12659;38.73;2.21788842784693;1;1
grafo5650.78.gml;78;106;6;1.18;46.06;1065;180.61;55;3904;46.06;2.43046020849224;1;1
grafo5684.78.gml;78;95;8;0.7;69.2;4110;158.19;34;13242;69.2;1.44877647234902;1;1
grafo5704.78.gml;78;107;8;1.25;30.24;535;197.86;76;2158;30.24;2.54666996781381;1;1
grafo5836.78.gml;78;95;9;0.68;66.84;2220;173.75;27;7056;66.84;1.80023974051615;1;1
grafo5854.78.gml;78;111;7;0;1.07;6881;1066280.01;322;29811;1.07;271569.037746231;1;1
grafo5996.78.gml;78;103;8;0.35;55.54;2172;165.13;50;7638;55.54;1.91046668251327;1;1
grafo6090.78.gml;78;94;6;1.64;50.87;5086;162.51;32;17267;50.87;1.44984802431611;1;1
grafo6424.78.gml;78;96;7;1.57;53.67;1922;175.31;37;6280;53.67;1.83296149694135;1;1
grafo6425.78.gml;78;96;7;0.02;64.94;5970;155.24;45;19392;64.94;1.47442770211533;1;1
grafo6434.78.gml;78;97;8;0.09;52.72;3168;6613.61;36;10305;52.72;1265.72062979411;1;1
grafo647.78.gml;78;99;6;2.48;31.64;0;161.75;64;23340;31.64;2.59177789642285;1;1
grafo6761.78.gml;78;105;9;3.71;43.07;228;213.68;45;841;43.07;2.69645023045201;1;1
grafo7173.78.gml;78;95;7;0.72;45.56;4880;159.58;50;16221;45.56;2.08851017042331;1;1
grafo7765.78.gml;78;99;8;0.3;62.14;5966;156.76;43;20617;62.14;1.7772033089405;1;1
grafo7776.78.gml;78;109;7;0;40.1;788;187.67;73;3036;40.1;2.59781236853176;1;1
grafo7834.78.gml;78;104;8;0.58;36.2;2117;172.16;110;7826;36.2;2.57410230352303;1;1
grafo7840.78.gml;78;111;6;0;20.56;3287;151972.95;70;12681;20.56;45657.738946684;1;1
grafo7899.78.gml;78;100;6;1.48;42.81;546;202.6;32;1884;42.81;2.31659531238662;1;1
grafo7915.78.gml;78;109;8;0.01;24.66;3344;84410.79;193;13147;24.66;25930.1485685245;1;1
grafo7946.78.gml;78;102;6;0.35;14.36;0;182.62;245;26684;14.36;3.78294573643411;1;1
grafo7947.78.gml;78;98;6;0.19;25.1;6789;184.58;214;25272;25.1;4.66117478510029;1;1
grafo7962.78.gml;78;113;8;0.17;13.17;0;205.2;500;34463;13.17;6.01549186676995;1;1
grafo7969.78.gml;78;98;7;1.89;65.08;953;192.63;32;3273;65.08;2.15237530571407;1;1
grafo8111.78.gml;78;104;6;0.61;30.78;5656;170.47;150;21230;30.78;4.59525880817747;1;1
grafo8125.78.gml;78;98;6;1.71;64.28;3176;166.88;30;10362;64.28;1.72986615678776;1;1
grafo8127.78.gml;78;126;8;0.58;12.69;0;227.81;584;47052;12.69;10.1210461607243;1;1
grafo8131.78.gml;78;114;8;0.08;26.46;1199;178.84;114;4835;26.46;3.76246791345801;1;1
grafo8145.78.gml;78;98;7;4.47;55.2;1825;175;44;6095;55.2;1.789039696439;1;1
grafo8153.78.gml;78;107;6;0.85;41.91;1536;176.51;76;5811;41.91;2.51435803438946;1;1
grafo8175.78.gml;78;95;5;1.02;34.96;2043;178.06;19;6608;34.96;1.88717762440973;1;1
grafo8202.78.gml;78;112;7;1.24;22.78;694;190.93;103;2954;22.78;2.23043410611483;1;1
grafo8252.78.gml;78;109;8;0.55;38.79;2709;160.53;58;10269;38.79;1.77611111111111;1;1
grafo8258.78.gml;78;105;8;0.17;46.29;3070;163.22;104;11426;46.29;2.15080440304826;1;1
grafo8262.78.gml;78;107;9;0.21;32.07;1704;172.87;83;7073;32.07;2.7201158504476;1;1
grafo8263.78.gml;78;109;7;0.07;18.2;4419;4830.82;268;17540;18.2;1110.0976184245;1;1
grafo8264.78.gml;78;114;8;0.29;33.2;1153;178.85;98;4860;33.2;2.24820087609512;1;1
grafo8298.78.gml;78;116;7;0.75;29.65;993;176.89;99;4166;29.65;2.2454761319905;1;1
grafo8309.78.gml;78;104;7;0.1;28.23;795;7012.42;102;3117;28.23;1438.59748490946;1;1
grafo8312.78.gml;78;106;6;3.19;41.52;713;191.04;56;2622;41.52;2.96049133742781;1;1
grafo8321.78.gml;78;117;8;0.56;14.83;0;225.02;598;36514;14.83;22.0768335273574;1;1
grafo8329.78.gml;78;99;7;4.75;39.57;654;197.99;34;2228;39.57;3.14694189602446;1;1
grafo8409.78.gml;78;103;6;0.74;47.05;2156;176.26;43;7511;47.05;3.19392781743239;1;1
grafo8411.78.gml;78;104;7;0.2;28.44;5661;164.01;95;20465;28.44;2.27615167137868;1;1
grafo8413.78.gml;78;98;5;0.32;16.69;0;160.95;87;24141;16.69;2.13754834370271;1;1
grafo8454.78.gml;78;98;7;0.74;29.64;0;156.94;62;25545;29.64;1.76479818673176;1;1
grafo8895.78.gml;78;104;10;0.81;43.09;3674;160.87;51;13129;43.09;1.90183494531321;1;1
grafo9010.78.gml;78;99;8;0.63;59.85;3276;160.74;34;11080;59.85;1.83601456973744;1;1
