n;crossing resolution fa;crossing resolution rm;crossing resolution tr;crossing resolution rm5;crossing resolution rm-1;Angular resolution fa;Angular resolution rm;Angular resolution tr;Angular resolution rm5;Angular resolution rm-1;Aspect ratio fa;Aspect ratio rm;Aspect ratio tr;Aspect ratio rm5;Aspect ratio rm-1;Crossing number fa;Crossing number rm;Crossing number tr;Crossing number rm5;Crossing number rm-1;Total Resolution fa;Total Resolution rm;Total Resolution tr;Total Resolution rm5;Total Resolution rm-1;Time fa;Time rm;Time tr;Time rm5;Time rm-1;Iterations rm;Iterations rm-1;Iterations fa;sd angular resolution fa;sd angular resolution rm;sd angular resolution rm-1;tr_up fa;tr_down fa;tr_up rm;tr_down rm;tr_up rm-1;tr_down rm-1;sd aspect ratio fa;sd aspect ratio rm;sd aspect ratio rm-1;asp_up fa;asp_down fa;asp_up rm;asp_down rm;asp_up rm-1;asp_down rm-1;sd crossing number fa;sd crossing number rm;sd crossing number rm-1;cn_up fa;cn_down fa;cn_up rm;cn_down rm;cn_up rm-1;cn_down rm-1;sd iterations fa;sd iterations rm;sd iterations rm-1;it_up fa;it_down fa;it_up rm;it_down rm;it_up rm-1;it_down rm-1;a;b
88;35.1182405797101;28.4105492753623;27.9565304347826;19.0722724637681;31.0298072463768;12.4302173913044;23.0929304347826;8.5626;180;23.3826782608695;2.71891576937101;49.6216446950912;2.65733443843837;5.23716060216028;3.55973739982292;71.8840579710145;124.884057971015;94.1304347826087;83.0434782608696;74.0724637681159;11.5317434782609;22.6556637681159;6.9719;13.4054260869565;23.1565478260869;836.811594202899;1177.01449275362;612.782608695652;333.260869565217;1087.05797101449;915.942028985507;1001.44927536232;405.797101449275;5.35748990793917;10.1639139840558;7.8193353189312;17.7877072992435;7.07272748336518;33.2568444188384;12.9290164507268;31.2020135798008;15.5633429419383;0.617193273769991;53.7625841188094;2.20290914441235;3.336109043141;2.10172249560102;103.384228813901;1;5.76264654423527;1.35682825541057;29.2039160508051;60.3978321172803;31.9803794815158;101.08797402182;42.6801419202094;185.281890088295;64.4862258537342;106.052843249632;42.0920842866002;353.088914802179;674.672728593344;482.485218799251;758.886016251455;52.7081866470959;1590.61475757885;241.269300392163;1483.93449416157;518.964056563068;n;=88
89;34.6057467741935;28.1583532258064;28.3445387096774;21.1786983870968;31.4380951612903;12.5338370967742;23.5489048387097;8.77860645161291;180;23.9244612903226;2.74786757320382;52.3328365376525;2.80376682467614;4.98986451490577;3.81777124340381;69.4354838709677;124.870967741936;93.4193548387097;79.0161290322581;69.3387096774194;11.7190435483871;23.1704693548387;7.42771935483871;14.2955725806452;23.7639838709677;822.112903225806;1327.56451612903;659.016129032258;326.209677419355;942.064516129032;1038.70967741936;891.935483870968;400;5.47438221856656;9.77528904476577;7.91093630489233;18.0082193153408;7.05945487820764;33.3241938834754;13.7736157939439;31.8353975952149;16.0135249854303;0.589709551693223;43.6330344515624;1.29799208333281;3.33757712489704;2.15815802151059;95.9658709892149;8.6998020860901;5.11576332673662;2.519779160071;29.6618212233609;59.0219419801966;29.6962455806532;99.0973050943286;39.7736626476069;183.892909722132;65.8490257617389;99.0349552580725;39.6424640967662;321.879725017046;631.769526016547;581.77185182227;721.879725017046;78.120274982954;1670.4792034359;406.940151402808;1473.70733569324;310.163632048698;n;=89
90;34.4828728813559;27.3417525423729;27.7002593220339;20.5949271186441;29.1235881355932;11.9190254237288;23.5960033898305;8.03460508474576;180;21.9947847457627;2.87938537016116;47.2479581902139;2.94731664582953;5.09985510358441;3.46116484465386;75.7118644067797;145.559322033898;106;89.2203389830508;77.5254237288136;11.2628288135593;23.0095762711864;6.42358983050848;13.6288118644068;21.9031677966102;1275.5593220339;1383.71186440678;561.64406779661;344.084745762712;1024.74576271186;1047.45762711864;988.135593220339;601.694915254237;5.35412707918084;8.8361933174818;8.35337001806891;17.2731525029097;6.56489834454798;32.4321967073123;14.7598100723487;30.3481547638316;13.6414147276938;0.678351553864971;40.1437193070432;0.864521083818565;3.55773692402613;2.20103381629619;87.3916774972571;7.10423888317075;4.32568592847242;2.59664376083529;30.8271325002536;84.8583548375723;33.0768988728009;106.538996907033;44.884731906526;230.417676871471;60.700967196326;110.602322601614;44.4485248560127;899.135892729453;601.250401735729;642.485675611879;1500.83080798369;0;1648.70802885437;446.207225382915;1630.62126883222;345.64991760846;n;=90
91;33.7692818965517;28.7089818965517;28.9488956896552;21.0418896551724;30.7648706896552;12.262224137931;25.0309913793103;8.32082844827586;180;23.4621810344828;2.82924234712554;53.8687445517915;2.72427156375272;5.12890178828055;3.35537550987206;73.9137931034483;135.043103448276;103.396551724138;85.7931034482759;75.4224137931034;11.267074137931;24.5822163793103;7.29305603448276;14.2401137931035;23.2699655172414;838.801724137931;1435.16379310345;695.284482758621;344.870689655172;1009.29310344828;1118.10344827586;928.448275862069;370.689655172414;5.47929590432488;9.49192946445827;7.53108886427343;17.7415200422559;6.78292823360615;34.5229208437686;15.5390619148521;30.9932698987562;15.9310921702093;0.654725876515018;60.4872911700765;0.955510683858536;3.48396822364056;2.17451647061052;114.356035721868;1;4.31088619373059;2.39986482601352;33.9553591763009;72.7760582037538;35.5711536432858;107.869152279749;39.9584339271473;207.81916165203;62.2670452445221;110.993567436389;39.8512601498177;336.223849186251;698.893428204906;604.160363750748;706.913504358665;34.4658059861624;1816.99687648077;419.210020070956;1532.60863961282;324.287912111321;n;=91
92;33.7170915966387;27.6654663865546;26.7948647058824;19.2439773109244;29.0975798319328;12.0490613445378;23.3943117647059;8.28999327731092;180;22.5095806722689;2.76888074632748;44.3295043464835;3.0306767468769;4.93678796436166;3.60208089390257;80.672268907563;143.243697478992;105.983193277311;92.7563025210084;81.7563025210084;11.0230168067227;23.1643613445378;7.21112352941177;12.560943697479;22.2718050420168;989;1343.29411764706;665.798319327731;313.756302521008;1048.65546218487;1024.36974789916;989.075630252101;431.932773109244;5.39268715513008;8.63945347093548;7.86592781819102;17.4417484996679;6.65637418940773;32.0337652356414;14.7548582937704;30.3755084904599;14.6436528540779;0.556415844358267;33.1905369961644;1.16440945058821;3.32529659068574;2.21246490196921;77.5200413426479;11.1389673503191;4.76649034449077;2.43767144331436;37.4159191271639;74.1884872043528;39.0082491029423;118.088188034727;43.2563497803992;217.432184683344;69.0552102746388;120.764551623951;42.7480534180661;439.169627301274;654.316357755335;588.417860858552;871.102400410518;0;1678.68610565449;370.053390143825;1577.49349111065;400.657769393549;n;=92
93;32.8687097014925;27.5725104477612;26.8710380597015;20.2302970149254;29.511371641791;11.9262746268657;22.8320328358209;8.4332723880597;180;21.9824805970149;2.77638432369982;61.0891967248928;2.72898640808485;5.0922211942287;3.62038221053172;78.410447761194;146.373134328358;109.231343283582;90.4776119402985;79.2164179104478;11.0662;22.4679074626866;7.04742537313433;13.949978358209;21.8699813432836;1000.61194029851;1345.64925373134;772.455223880597;390.977611940298;1008.10447761194;1020.14925373134;913.432835820896;435.074626865672;5.25887174089824;9.45161689542263;7.37869501741502;17.1851463677639;6.66740288596743;32.2836497312435;13.3804159403983;29.3611756144299;14.6037855795999;0.539460588092644;81.3110218070102;1.0989680426337;3.31584491179247;2.23692373560718;142.400218531903;1;4.71935025316543;2.52141416789802;36.1939663244337;80.0208310888311;37.9636474198413;114.604414085628;42.2164814367603;226.393965417189;66.3523032395271;117.180065330289;41.2527704906065;419.318721115191;745.894008752364;505.130228838697;854.393347980862;15.7559057504809;1766.04326248371;274.255244978979;1418.56306465959;408.302606982199;n;=93
94;32.2789909090909;27.0622688311688;26.3301201298701;20.028724025974;28.7747344155844;10.8831675324675;22.5089974025974;7.83613701298702;180;22.0079324675325;2.91483186161968;53.1254184067724;2.92922635077426;4.96654291757973;3.50563611769708;80.5454545454546;150.038961038961;106.474025974026;91.7207792207792;82.7857142857143;10.0929155844156;22.1953753246753;6.51291493506493;13.6343564935065;21.7727915584416;978.75974025974;1419.06493506494;647.5;384.37012987013;981.571428571429;1042.85714285714;909.74025974026;412.987012987013;4.8896292755355;8.6621722023432;8.41013434397179;15.772796808003;5.99353825693202;31.1711696049406;13.8468252002542;30.4180668115043;13.5977981235607;0.637495557697638;49.5201986282743;0.959435693443807;3.55232741931731;2.27733630392204;102.645617035047;3.60521977849806;4.46507181114089;2.54620042425328;37.1221426635887;84.0671131767218;40.2884962717573;117.667597209043;43.4233118818659;234.106074215683;65.9718478622393;123.074210557472;42.497218013957;388.679900676266;691.862801660268;595.9305877595;801.666913663279;24.3071123107468;1734.71994451741;350.994341196875;1505.67084749976;313.80967198076;n;=94
95;31.1204352517986;25.255717266187;26.3781705035971;18.1504949640288;28.5357683453237;10.7575762589928;20.8996820143885;7.64677985611511;180;22.2235309352518;2.99617862680569;46.3396484882894;2.87596974895483;4.94628900427785;3.59442827259813;89.2805755395684;160.719424460432;125.769784172662;102.115107913669;93.0287769784173;9.83553381294963;20.6051143884892;6.13089856115108;12.2522726618705;22.0123956834532;1048.58992805755;1271.58273381295;795.73381294964;341.201438848921;1142.10071942446;966.187050359712;1018.70503597122;422.302158273381;4.37387114732632;8.94805094951709;7.8895217366194;15.1314474063191;6.38370511166649;29.8477329639056;11.9516310648714;30.1130526718712;14.3340091986324;0.762605754667441;39.881160595305;1.389788127689;3.75878438147313;2.23357287213825;86.2208090835945;6.45848789298436;4.98421640028713;2.20464014490913;37.7174908061211;79.0275157343606;41.1788151609368;126.998066345689;51.5630847334472;239.746940194792;81.6919087260711;134.207592139354;51.8499618174805;397.645819660988;692.355144357322;624.565744247552;819.947977934369;24.6563386123934;1658.54219471703;273.831906002391;1643.27078021878;394.139291723671;n;=95
96;32.9025067567568;26.8271702702703;28.0145641891892;19.5437675675676;28.6130006756757;11.3158743243243;22.1602945945946;7.89390067567567;180;22.2177290540541;2.86089191571502;55.4065899044752;2.84200702943754;5.06809659700935;3.538945984275;82.7432432432432;152.966216216216;111.851351351351;96;84.5810810810811;10.2143554054054;21.9119567567568;6.54759527027027;13.7480614864865;22.0006777027027;985.202702702703;1344.11486486486;766.087837837838;459.662162162162;1066.77027027027;984.45945945946;959.45945945946;408.783783783784;5.63411576029875;9.87114643123892;6.52972229317312;16.9499900846231;5.68175856402558;32.0314410258335;12.2891481633557;28.7474513472272;15.6880067608809;0.618276055517165;79.3029804357803;0.998976095309849;3.47916797123218;2.24261586019785;134.709570340255;1;4.53792207958485;2.53996988896515;39.5433322331806;92.132071390927;42.3263983039088;122.286575476424;43.1999110100627;245.098287607143;60.8341448252893;126.90747938499;42.2546827771722;357.414954263478;652.959024856233;522.531493415077;766.198738047262;51.3688295203062;1637.41848431569;331.500434603227;1481.99095287454;436.927966044383;n;=96
97;31.1701417266187;25.2794712230216;27.8950345323741;17.6723215827338;27.9606107913669;10.6856021582734;21.1172316546763;8.01715755395684;180;20.7080683453237;2.91645259099295;43.3882537827079;2.74642580319218;4.83556186642192;3.82196206933156;89.9280575539568;165.719424460432;123.251798561151;103.237410071942;92.4460431654676;9.87102589928058;20.7584007194245;6.7501892086331;12.5171769784173;20.3949223021583;972.964028776979;1334.46043165468;787.726618705036;389.546762589928;1020.09352517986;994.244604316547;889.208633093525;388.489208633094;4.81571768026231;9.32554186527204;7.1332545288588;15.5013198385357;5.86988447801107;30.4427735199483;11.7916897894042;27.8413228741825;13.574813816465;0.716714785965811;29.6630191781854;2.01680405584561;3.63316737695876;2.19973780502714;73.0512729608933;13.7252346045224;5.83876612517717;1.80515801348595;38.2845260086475;88.890343517622;40.0311785483408;128.212583562604;51.6435315453093;254.609767978054;76.8290809428097;132.477221713808;52.4148646171269;322.373250385112;696.55152479317;546.489541048732;710.862459018205;66.1159582479817;1690.79612910972;297.693079523377;1435.69817414226;342.719092044793;n;=97
98;30.1154412587413;24.2880174825175;24.6913377622378;17.197320979021;27.3669076923077;10.1316734265734;20.3560097902098;7.15291188811188;180;21.2322272727273;2.87674760852292;50.9344536453676;2.96108087262525;5.08777287624757;3.7088303297835;96.2377622377622;175.146853146853;126.181818181818;108.062937062937;99.1048951048951;9.36983916083916;20.0264622377622;6.00105594405594;11.7165244755245;20.952927972028;1167.62937062937;1387.57342657343;802.125874125874;354.783216783217;1092.11888111888;984.615384615385;932.867132867133;455.944055944056;4.191170032376;8.91645406998125;7.64006818189477;14.3228434589494;5.94050339419743;29.272463860191;11.4395557202285;28.872295454622;13.5921590908325;0.538192893561575;52.1377660681228;1.04994302504062;3.41494050208449;2.33855471496134;103.07221971349;1;4.75877335482412;2.65888730474289;40.0622680902445;91.7529565891175;42.6270616430444;136.300030328007;56.1754941475178;266.899809735971;83.3938965577357;141.731956747939;56.4778334618507;388.500616785339;684.260440935505;586.560303177991;844.444672729395;67.4434391587174;1668.87582555089;300.354943679879;1519.42743604512;346.306829689142;n;=98
99;29.0330180555556;23.7807916666667;24.5280881944444;17.0969368055556;26.8657451388889;9.95565138888889;19.8107986111111;7.18276805555555;180;20.9771152777778;3.05862323400794;49.7377398575888;3.06484081192461;4.88702391209638;3.8217841493043;100.25;192.583333333333;138.75;114.194444444444;103.138888888889;9.24893958333333;19.3733034722222;5.92275277777778;12.0702097222222;20.6434569444444;1021;1290.34722222222;814.666666666667;406.576388888889;1109.57638888889;901.388888888889;968.75;401.388888888889;4.66834725413667;8.86924679808677;7.28960532084267;14.6239986430256;5.28730413475221;28.6800454091979;10.9415518130243;28.2667205986204;13.6875099569351;0.768500367524326;41.0639435078616;1.58626063022779;3.82712360153227;2.29012286648362;90.8016833654504;8.67379634972722;5.40804477953209;2.23552351907652;42.0300425353636;103.405475230726;45.6138567940043;142.280042535364;58.2199574646364;295.988808564059;89.1778581026073;148.752745682893;57.5250320948846;377.327019806003;602.092634081783;622.365075107277;778.715908694892;24.0618690828857;1503.48152297067;299.296254807106;1591.11507510728;346.384924892723;n;=99
100;29.5350042857143;25.1701264285714;0;0;27.2892685714286;10.2219985714286;21.4328371428572;0;0;21.0087707142857;2.9773777391245;52.4615786474317;0;0;3.65470538012363;94.7857142857143;174.321428571429;0;0;95.2071428571429;9.43987785714286;20.9854528571429;0;0;20.7613707142857;1051.4;1460.85;0;0;1076.68571428571;1025;910.714285714286;416.428571428571;4.73658736778618;9.18898544991604;8.28998598195044;14.9585859392148;5.48541120364239;30.6218225927732;12.2438516929411;29.2987566962361;12.7187847323353;0.76059539986553;55.0156765730019;0.931742443721135;3.73797313899003;2.21678233925897;107.477255220434;1;4.58644782384476;2.72296293640249;44.8482309932859;106.674807923082;45.103318072294;139.633945279;49.9374832924284;280.996236494511;67.6466206483462;140.310460929437;50.1038247848488;475.834853505809;719.624702348534;536.401067141389;892.26342493438;0;1744.62470234853;305.375297651466;1447.11535285568;374.313218572896;n;=100
