Graph;Nodes;Edges;Max Degree;Crossing Only Angular Res;Crossing Only Crossing Res;Crossing Only Iterations;Crossing Only Edge Length;Crossing Only No of Crossings;Crossing Only Time;Crossing Only Non Planar Crossing;Aspect Ratio;Non-Planar;Valid
grafo5793.45.gml;45;52;6;2.8;68.39;6520;158.2;8;12494;68.39;1.37007229573046;1;1
grafo5801.45.gml;45;55;5;2.65;70.95;1947;164.32;8;3931;70.95;1.40465814103022;1;1
grafo5869.45.gml;45;60;8;0.32;62.43;1428;164.57;14;3021;62.43;1.6370855084185;1;1
grafo5915.45.gml;45;54;6;1.1;85.11;5262;154.41;7;10181;85.11;1.17578125;1;1
grafo5918.45.gml;45;65;8;3.37;32.82;5;211.39;19;15;32.82;2.63136540531589;1;1
grafo5925.45.gml;45;56;8;0.37;54.37;4675;2979.25;26;10010;54.37;288.70624004633;1;1
grafo5945.45.gml;45;60;6;2.69;35.35;0;161.48;64;15196;35.35;2.32320317431689;1;1
grafo5975.45.gml;45;52;5;1.11;69.33;0;153.32;13;13588;69.33;1.32582085253456;1;1
grafo6048.45.gml;45;62;8;2.15;54.51;3590;157.17;17;8039;54.51;1.41814711496109;1;1
grafo6054.45.gml;45;60;8;0.2;47.54;4227;158.26;43;9316;47.54;1.66819455054749;1;1
grafo6061.45.gml;45;60;6;0.03;83.62;1752;162.06;8;3802;83.62;1.61291289042019;1;1
grafo6070.45.gml;45;61;6;0.29;50.46;0;158.09;37;16055;50.46;1.68595306975249;1;1
grafo6105.45.gml;45;68;8;0.33;24.85;0;188.3;219;18565;24.85;4.84563591022444;1;1
grafo6129.45.gml;45;55;7;1.14;80.19;2880;155.43;9;5755;80.19;1.20067604856512;1;1
grafo6134.45.gml;45;55;7;0.02;25.77;4409;23078.91;13;8882;25.77;2124.43051702396;1;1
grafo6138.45.gml;45;57;6;0.83;39.07;6835;1092.73;42;14252;39.07;117.024441789948;1;1
grafo6176.45.gml;45;65;8;0.83;49.95;6117;155.86;43;15072;49.95;1.95810822779205;1;1
grafo6200.45.gml;45;59;8;0.58;77.43;6925;152.2;16;14831;77.43;1.40610721900701;1;1
grafo6204.45.gml;45;62;6;0.69;68.54;2667;156.91;26;5944;68.54;1.9880752583694;1;1
grafo6282.45.gml;45;56;7;0.06;51.47;2453;158.65;21;5147;51.47;1.59668884185062;1;1
grafo6295.45.gml;45;67;7;0.3;21.83;0;180.96;157;20075;21.83;4.14591577879249;1;1
grafo6297.45.gml;45;60;6;3.2;64.2;4244;154.3;23;9281;64.2;1.59364161849711;1;1
grafo6303.45.gml;45;58;7;7.37;60.28;4701;155.39;36;10049;60.28;1.67291507268554;1;1
grafo6367.45.gml;45;72;10;0.03;29.15;2068;169.96;133;5552;29.15;3.33879349299593;1;1
grafo6368.45.gml;45;65;8;0.21;35.8;6017;171;106;15128;35.8;2.53252343600536;1;1
grafo6396.45.gml;45;65;8;0.69;46.82;1644;161.67;43;3854;46.82;1.89707698641416;1;1
grafo6400.45.gml;45;58;5;0;65.85;2979;155.91;14;6350;65.85;1.52990449350243;1;1
grafo6401.45.gml;45;67;7;0.21;37.44;4628;162.23;97;11418;37.44;2.6513117124561;1;1
grafo6411.45.gml;45;59;6;4.58;50.58;1023;169.72;18;2185;50.58;1.68227848101266;1;1
grafo6419.45.gml;45;59;7;1.13;29.49;0;176.2;109;15491;29.49;3.0093368902439;1;1
grafo6438.45.gml;45;58;6;0.01;48.99;4829;5710.98;10;10083;48.99;522.105244024357;1;1
grafo6442.45.gml;45;55;4;12.36;69.04;3350;158.66;12;6702;69.04;1.5050295630807;1;1
grafo6470.45.gml;45;66;8;0.04;39.33;0;163.42;81;17812;39.33;2.03697589963684;1;1
grafo6524.45.gml;45;59;6;0.19;54.49;2014;158.66;21;4369;54.49;2.20361560418649;1;1
grafo6549.45.gml;45;58;6;5.79;77.18;1349;163;9;2826;77.18;1.41095001082017;1;1
grafo6557.45.gml;45;58;7;4.63;77.03;744;177.6;8;1551;77.03;1.65206763088205;1;1
grafo6569.45.gml;45;58;6;12.06;39.6;1306;172.48;20;2789;39.6;1.58054778383154;1;1
grafo6571.45.gml;45;67;9;0.99;64;2388;155.87;48;6026;64;1.91965811965812;1;1
grafo6587.45.gml;45;53;5;0.06;86.36;6894;152.03;5;13270;86.36;1.07353335119207;1;1
grafo6610.45.gml;45;63;10;0.4;79.66;4031;151.32;21;9318;79.66;1.16017974922085;1;1
grafo6616.45.gml;45;63;8;1.01;38.99;0;159.67;58;16100;38.99;1.83290873670013;1;1
grafo6786.45.gml;45;68;7;0.6;36.95;4644;159.84;67;11546;36.95;2.95278007319089;1;1
grafo6850.45.gml;45;62;10;0.15;32.92;1682;6002.58;44;3827;32.92;804.811811094184;1;1
grafo6855.45.gml;45;54;6;1.61;84.08;0;152.26;12;13653;84.08;1.08218536846329;1;1
grafo6867.45.gml;45;73;7;1.45;27.82;2037;162.76;113;5671;27.82;2.67085839256424;1;1
grafo6906.45.gml;45;66;10;0.64;42.01;1921;158.31;45;4841;42.01;1.79932297543616;1;1
grafo6935.45.gml;45;64;8;0;59.54;6955;154.91;33;15848;59.54;1.57097449414683;1;1
grafo6963.45.gml;45;58;7;2.13;64.28;1984;164.77;26;4262;64.28;1.70226749917844;1;1
grafo6966.45.gml;45;65;8;1.33;39.22;3577;161.8;75;8525;39.22;1.82499393743432;1;1
grafo6992.45.gml;45;60;4;16.64;47.72;631;181.03;16;1390;47.72;1.94775510204082;1;1
grafo7017.45.gml;45;66;8;0.7;14.15;0;189.72;233;19063;14.15;5.48006879805747;1;1
grafo7018.45.gml;45;67;9;0.31;24.18;4994;189.02;224;12878;24.18;2.57357859531773;1;1
grafo7023.45.gml;45;56;8;1.13;41.67;0;153.55;25;15068;41.67;1.58457550226831;1;1
grafo7037.45.gml;45;63;9;6.59;58.5;3780;152.48;21;8845;58.5;1.43748093931077;1;1
grafo7039.45.gml;45;63;8;1.39;26.75;0;167.63;108;16457;26.75;2.53303393213573;1;1
grafo7045.45.gml;45;66;11;0.01;20.1;5927;9659.49;118;14496;20.1;1101.04855523043;1;1
grafo7075.45.gml;45;63;7;0.15;55.07;931;163.44;21;2087;55.07;1.91128305288462;1;1
grafo7096.45.gml;45;61;5;4.89;48;5507;157.78;32;11941;48;1.9521481862619;1;1
grafo7099.45.gml;45;56;5;0.29;59.41;2419;161.12;19;4867;59.41;1.53841532106647;1;1
grafo7118.45.gml;45;65;7;0.1;58.81;5490;155.22;43;12675;58.81;1.41589314014037;1;1
grafo7123.45.gml;45;63;6;0.38;52.4;6674;153.48;28;15750;52.4;1.36016411786647;1;1
grafo7192.45.gml;45;59;6;5.39;42.69;5237;154.43;27;11314;42.69;1.94347864847999;1;1
grafo7219.45.gml;45;59;6;5.56;49.4;0;154.17;15;14383;49.4;1.4863126519727;1;1
grafo7241.45.gml;45;62;6;0.64;58.01;4898;154.59;27;10795;58.01;1.44596379457696;1;1
grafo7260.45.gml;45;61;7;6.23;55.53;3557;157;27;7857;55.53;1.47575370872547;1;1
grafo7288.45.gml;45;60;6;6.92;52.21;1201;168.18;22;2675;52.21;1.92489670258446;1;1
grafo7323.45.gml;45;60;7;0.32;58.43;4139;153.9;22;9316;58.43;1.42741566173103;1;1
grafo7333.45.gml;45;73;8;0.01;17.75;5422;230.6;428;17585;17.75;15.0651433437411;1;1
grafo7337.45.gml;45;62;8;0.24;33.18;2676;160.24;49;6153;33.18;2.13708244491827;1;1
grafo7350.45.gml;45;62;8;1.26;11.15;0;187.4;191;17359;11.15;3.54185022026432;1;1
grafo7355.45.gml;45;53;5;12.51;48.54;4863;157.65;13;9501;48.54;1.24071271326362;1;1
grafo7376.45.gml;45;65;7;0.09;20.57;4365;172.47;144;11006;20.57;3.39895697522816;1;1
grafo7384.45.gml;45;56;5;0.14;37.62;0;3932.85;25;14693;37.62;276.39810116222;1;1
grafo7391.45.gml;45;61;7;1.43;50.56;3038;153.61;18;6570;50.56;1.72911350728455;1;1
grafo7414.45.gml;45;66;8;6.13;44.82;109;202.61;28;262;44.82;2.18980044345898;1;1
grafo7424.45.gml;45;58;8;10.85;56.09;0;154.02;26;14722;56.09;1.63484044792456;1;1
grafo7442.45.gml;45;53;6;0.13;27.5;2234;71093.12;9;4448;27.5;4680.51794526694;1;1
grafo7446.45.gml;45;56;5;0;74.91;0;153.36;11;14418;74.91;1.179088510092;1;1
grafo7460.45.gml;45;58;5;1.27;42.17;5576;156.65;40;12046;42.17;1.45880452342488;1;1
grafo7480.45.gml;45;69;8;0.66;23.17;0;182.11;214;19457;23.17;3.46477340193944;1;1
grafo7491.45.gml;45;61;7;0.24;56.72;2471;158.07;24;5547;56.72;1.35453465934392;1;1
grafo7520.45.gml;45;53;6;0.67;77.56;0;152.25;12;13649;77.56;1.10370571467354;1;1
grafo7555.45.gml;45;58;5;7.57;65.54;0;152.16;13;14564;65.54;1.32034933147848;1;1
grafo7558.45.gml;45;74;11;0.04;7.72;6498;75278.4;162;20866;7.72;6530.45909989357;1;1
grafo7567.45.gml;45;59;6;0.67;72.53;2360;157.75;9;5080;72.53;1.31777141598767;1;1
grafo7582.45.gml;45;55;6;8.24;54.33;6282;151.83;11;12774;54.33;1.16877637130802;1;1
grafo7603.45.gml;45;73;8;0.07;23.21;0;206.18;274;22232;23.21;7.28611149728903;1;1
grafo7604.45.gml;45;65;7;1.57;43.33;4851;161.19;55;11464;43.33;1.91806587019697;1;1
grafo7622.45.gml;45;62;7;0;31.08;3783;174.55;110;8875;31.08;2.94814677881505;1;1
grafo7623.45.gml;45;62;6;0.7;31.96;5392;163.22;80;12111;31.96;2.97093791281374;1;1
grafo7640.45.gml;45;65;6;5.63;41.07;2746;158.13;47;6392;41.07;1.71503936368801;1;1
grafo7654.45.gml;45;59;5;1.12;47.19;3420;155.89;29;7419;47.19;1.62157325307085;1;1
grafo7663.45.gml;45;72;8;1.31;46.09;1837;164.41;77;4771;46.09;2.27730883813307;1;1
grafo7676.45.gml;45;61;7;3.75;54.82;475;185.75;27;1045;54.82;1.96158013167764;1;1
grafo7697.45.gml;45;65;8;0.14;47.79;3651;157.77;52;8566;47.79;1.83759063941991;1;1
grafo7711.45.gml;45;53;6;21.53;80.97;468;188.28;4;916;80.97;2.56670198027871;1;1
grafo7734.45.gml;45;55;5;0.09;51.62;3974;158.91;20;7944;51.62;1.51919008763977;1;1
grafo7736.45.gml;45;70;8;0.08;27.38;3305;3168.88;121;8678;27.38;1002.48730964467;1;1
grafo1296.46.gml;46;59;8;0.38;52.36;6723;153.25;16;14294;52.36;1.25690927506873;1;1
grafo1310.46.gml;46;61;8;0.09;47.35;1116;169.59;21;2424;47.35;2.25275;1;1
grafo1378.46.gml;46;62;6;0.11;44.57;1529;166.03;30;3441;44.57;1.56669806535758;1;1
grafo1406.46.gml;46;56;5;12.73;77.39;3189;164.32;8;6541;77.39;1.61295624186811;1;1
grafo1484.46.gml;46;57;8;6.3;50.08;4979;156.49;25;10377;50.08;1.61911544227886;1;1
grafo1524.46.gml;46;61;8;4.92;64.65;6156;152.84;16;13443;64.65;1.40239557273899;1;1
grafo1833.46.gml;46;60;8;0.05;45.05;228;199.42;16;490;45.05;2.04779943522281;1;1
grafo2243.46.gml;46;61;8;1.34;59.11;3307;155.02;17;7319;59.11;1.24909167132476;1;1
grafo2446.46.gml;46;57;6;1.12;54.2;5404;153.81;17;11494;54.2;1.89629826425788;1;1
grafo2617.46.gml;46;55;8;0.11;53.62;1926;3794.97;7;3880;53.62;347.422535211268;1;1
grafo3240.46.gml;46;66;8;2.21;42.27;2279;163.68;39;5521;42.27;2.08731826203883;1;1
grafo3303.46.gml;46;64;6;3.46;54.42;720;174.7;22;1617;54.42;1.78274191249822;1;1
grafo3310.46.gml;46;68;8;1.74;36.09;182;197.38;46;466;36.09;2.36131500858972;1;1
grafo3372.46.gml;46;69;8;0.01;51.81;1087;161.07;52;2748;51.81;2.16577540106952;1;1
grafo3389.46.gml;46;65;8;1.81;62.24;5278;153.32;27;12105;62.24;1.4928870919437;1;1
grafo3412.46.gml;46;65;8;9.29;61.03;540;180.89;13;1224;61.03;1.99667326732673;1;1
grafo3424.46.gml;46;56;5;2.4;79.77;0;151.29;9;14863;79.77;1.13577380139325;1;1
grafo3446.46.gml;46;62;8;3.56;61.96;2619;154.78;16;5838;61.96;1.47781490403295;1;1
grafo3493.46.gml;46;58;7;0.66;59.6;4893;156.84;18;10214;59.6;1.63010555300597;1;1
grafo3553.46.gml;46;71;8;5.78;31.09;1769;172.48;93;4565;31.09;2.45916272427028;1;1
grafo3636.46.gml;46;62;8;1.09;54.51;2466;161.09;23;5508;54.51;2.08897243107769;1;1
grafo3661.46.gml;46;56;7;0.61;63.49;3745;159.72;5;7569;63.49;1.4489767699115;1;1
grafo3783.46.gml;46;58;6;0;50.92;5612;156.1;27;11813;50.92;1.46849734139413;1;1
grafo3854.46.gml;46;65;8;1.76;57.51;1408;161.43;21;3238;57.51;1.70728348051527;1;1
grafo4086.46.gml;46;55;6;0.05;23.37;5983;8440.28;11;11868;23.37;990.068907344926;1;1
grafo5232.46.gml;46;63;8;8.79;62.7;533;179.2;16;1259;62.7;2.50062774639046;1;1
grafo5331.46.gml;46;58;6;3.48;65.79;3916;156.8;23;8073;65.79;1.47817146472635;1;1
grafo5338.46.gml;46;62;5;0;41.26;2767;6764.17;44;5958;41.26;736.795825528499;1;1
grafo5348.46.gml;46;64;7;0.12;42.26;6231;153.94;23;13984;42.26;1.55289052890529;1;1
grafo5447.46.gml;46;62;8;8.27;80.18;413;186.87;8;912;80.18;1.90325779036827;1;1
grafo5464.46.gml;46;68;8;0.49;39.5;672;173.35;42;1665;39.5;2.18816525347285;1;1
grafo5473.46.gml;46;64;8;2.83;31.46;3245;158.64;50;7598;31.46;2.06320501342883;1;1
grafo5480.46.gml;46;63;6;2.41;43.48;5337;160.11;71;12214;43.48;2.28186892329852;1;1
grafo5507.46.gml;46;62;6;0.81;35.57;2833;162.08;46;6369;35.57;2.18369342935894;1;1
grafo5509.46.gml;46;66;9;0.7;3.37;0;185.2;169;18345;3.37;3.74707083736429;1;1
grafo5526.46.gml;46;64;7;0.18;28.99;4788;173.39;125;11679;28.99;2.37325012649688;1;1
grafo5642.46.gml;46;68;8;0.94;30.65;0;173.96;147;18482;30.65;2.63724777313216;1;1
grafo5659.46.gml;46;60;9;0.18;40.03;3430;5467.12;27;7609;40.03;558.706840046517;1;1
grafo5691.46.gml;46;54;7;14.2;79.8;1185;175.25;5;2328;79.8;1.74255098513654;1;1
grafo5705.46.gml;46;67;8;0.7;30.31;3733;174.15;123;9386;30.31;2.39211288664611;1;1
grafo5713.46.gml;46;66;8;0.75;48.22;774;169.05;32;1898;48.22;1.87275187012574;1;1
grafo5753.46.gml;46;56;6;3.99;50.27;2873;157.83;15;5792;50.27;1.44596453130655;1;1
grafo5766.46.gml;46;72;8;0.21;33.19;3529;168.22;100;9458;33.19;2.5662186456639;1;1
grafo5778.46.gml;46;69;8;0;50.96;3885;159.74;53;9505;50.96;1.52792222473434;1;1
grafo5812.46.gml;46;58;5;0.28;74.32;1685;165.85;11;3459;74.32;1.56161905479762;1;1
grafo5873.46.gml;46;57;7;1.95;73.99;1423;167.18;10;2898;73.99;1.6067075422915;1;1
grafo5885.46.gml;46;58;7;1.09;86.03;0;150.84;9;14743;86.03;1.04262494098604;1;1
grafo5900.46.gml;46;60;7;0.05;62.23;1570;161.56;14;3539;62.23;1.59407235217202;1;1
grafo5905.46.gml;46;56;5;2.43;85.07;6257;151.59;11;12566;85.07;1.07343571859701;1;1
grafo5931.46.gml;46;63;6;1.02;30.08;5428;184.13;105;12769;30.08;3.29644155347235;1;1
grafo5936.46.gml;46;61;6;0.62;58.03;0;154.51;25;15752;58.03;1.71939736346516;1;1
grafo5973.46.gml;46;60;6;0.76;69.21;4173;156.94;21;8818;69.21;1.28092727666643;1;1
grafo6039.46.gml;46;59;8;0.02;75.05;4681;151.29;17;10698;75.05;1.54872982904617;1;1
grafo6064.46.gml;46;69;9;1.04;22.21;0;174.41;162;20411;22.21;3.93701413427562;1;1
grafo6074.46.gml;46;62;6;0.28;56.65;0;154.74;36;15580;56.65;1.6146516713527;1;1
grafo6124.46.gml;46;64;8;0;47.01;0;159.98;73;17777;47.01;2.07686851671247;1;1
grafo6135.46.gml;46;69;8;1.86;36.59;3414;160.68;73;8482;36.59;2.43700666324962;1;1
grafo6166.46.gml;46;66;6;0.02;43;1503;161.22;28;3518;43;1.88934159061278;1;1
grafo6212.46.gml;46;67;8;0.14;26.51;0;178.43;157;17632;26.51;3.81886017086623;1;1
grafo6228.46.gml;46;62;8;0.17;65.76;935;170.18;12;2064;65.76;1.90170670037927;1;1
grafo6237.46.gml;46;58;5;4.87;63.95;2039;167.2;7;4175;63.95;1.45872983734899;1;1
grafo6262.46.gml;46;64;8;1.85;49.39;2488;155.95;14;5679;49.39;1.88546180644065;1;1
grafo6347.46.gml;46;66;5;0.67;33.21;0;174.92;142;17610;33.21;3.82089898053753;1;1
grafo6357.46.gml;46;59;7;0.68;36.08;0;162.08;54;15021;36.08;1.98630256499738;1;1
grafo6443.46.gml;46;62;8;0.07;36.41;6462;162.17;64;14483;36.41;2.71603743142949;1;1
grafo6462.46.gml;46;56;4;1.35;77.5;0;151.72;10;13961;77.5;1.15678054915112;1;1
grafo6471.46.gml;46;61;5;0.16;59.07;4187;153.15;22;9166;59.07;1.34151208336413;1;1
grafo6474.46.gml;46;59;6;1.65;63.16;4973;154.38;15;10448;63.16;1.42309206899268;1;1
grafo6497.46.gml;46;62;8;1.54;60.27;3746;156.8;25;8182;60.27;1.90072842734404;1;1
grafo6499.46.gml;46;68;6;0;25.77;2725;6914.09;57;6776;25.77;470.70963234652;1;1
grafo6511.46.gml;46;56;5;20.47;65.75;104;200.82;6;210;65.75;1.8498492594049;1;1
grafo6512.46.gml;46;56;6;1.79;61.27;0;153.17;15;14208;61.27;1.29517633343049;1;1
grafo6537.46.gml;46;52;5;1.38;61.22;3017;162.66;4;5734;61.22;1.36856827383143;1;1
grafo6548.46.gml;46;59;6;0.2;34.5;0;160.92;46;14908;34.5;1.65430107526882;1;1
grafo6553.46.gml;46;66;8;0.12;46.68;1172;165.83;35;2856;46.68;1.89031990029082;1;1
grafo6601.46.gml;46;66;8;2.17;53.73;1879;163.15;42;4442;53.73;2.14894575599207;1;1
grafo6615.46.gml;46;63;7;2.89;53.92;2835;155.81;20;6591;53.92;1.79164127122334;1;1
grafo6628.46.gml;46;63;7;0.53;42.11;5470;158.55;43;12494;42.11;2.15461390299422;1;1
grafo6631.46.gml;46;55;6;0.37;59.01;6401;152.57;15;12932;59.01;1.34032031884272;1;1
grafo6632.46.gml;46;60;7;0;54.04;2428;162.15;38;5374;54.04;1.70528568032332;1;1
grafo6662.46.gml;46;64;7;4.18;48.2;2743;164.33;46;6299;48.2;1.66806788105247;1;1
grafo6665.46.gml;46;59;8;0;60.38;4464;154.96;16;9501;60.38;1.34232336002248;1;1
grafo6674.46.gml;46;62;8;1.84;46.49;3305;157.76;37;7559;46.49;1.68252386882524;1;1
grafo6688.46.gml;46;65;5;0;0;4607;122839.26;80;12022;;12868.2496773153;1;1
grafo6692.46.gml;46;66;8;3.73;41.6;796;173.43;37;1901;41.6;1.90561797752809;1;1
grafo6699.46.gml;46;69;7;3.58;41.42;1229;165.41;55;3079;41.42;2.30793309204734;1;1
grafo6716.46.gml;46;61;6;0.82;39.32;115;204.58;12;272;39.32;2.01791639017916;1;1
grafo6723.46.gml;46;64;10;0.45;40;2552;156.62;40;5852;40;2.31013853904282;1;1
grafo6724.46.gml;46;66;7;0.44;30.57;1588;169.18;67;3840;30.57;2.01210549070471;1;1
grafo6739.46.gml;46;66;6;0.33;21.8;3289;173.43;145;8052;21.8;2.54467696395948;1;1
grafo6744.46.gml;46;61;5;0;82.57;6698;151.63;10;14513;82.57;1.18617811416849;1;1
grafo6758.46.gml;46;66;8;0.06;33.55;3960;159.39;70;9740;33.55;1.90714711644944;1;1
grafo6770.46.gml;46;60;8;0.81;38.3;5488;162.49;58;12863;38.3;2.09276359973136;1;1
grafo6776.46.gml;46;69;8;0.02;18.35;0;202.29;249;19734;18.35;8.00587731113016;1;1
grafo6782.46.gml;46;68;8;2.36;49.81;4196;159.01;53;10047;49.81;1.96064729680029;1;1
grafo6790.46.gml;46;74;8;0.09;36.06;1964;8687.97;99;5277;36.06;1695.57782310004;1;1
grafo6809.46.gml;46;71;8;6.42;41.79;716;169.23;37;1793;41.79;2.71942593541773;1;1
grafo6834.46.gml;46;67;6;1.99;39.36;3557;156.42;54;8777;39.36;2.41411686733679;1;1
grafo6856.46.gml;46;65;7;0.1;29.17;2140;12336.19;72;5170;29.17;2464.38121546961;1;1
grafo6942.46.gml;46;64;7;0.2;21.57;0;186.2;206;17824;21.57;4.47031548322575;1;1
grafo6986.46.gml;46;63;8;0.23;57.89;0;156.49;41;15730;57.89;1.78801134062373;1;1
grafo6994.46.gml;46;64;6;0.08;63.96;2290;154.43;20;5098;63.96;1.5120128565689;1;1
grafo7030.46.gml;46;61;7;1.97;72.92;3273;154.89;21;7093;72.92;1.43861190423896;1;1
grafo7059.46.gml;46;53;5;0.72;87.25;4675;155.56;3;9073;87.25;1.14748542768063;1;1
grafo7175.46.gml;46;67;6;0.11;15.3;6702;27570.25;75;16730;15.3;2862.31632319267;1;1
grafo7218.46.gml;46;54;5;0.56;81.85;1761;168.46;4;3436;81.85;1.477610912097;1;1
grafo7234.46.gml;46;63;8;0.69;58.45;2406;156.54;27;5410;58.45;1.65598409542744;1;1
grafo7258.46.gml;46;67;6;2.36;33.57;1361;169.42;64;3430;33.57;1.89826474201474;1;1
grafo7277.46.gml;46;61;5;0.06;23.42;1200;6727.99;31;2772;23.42;538.211708099439;1;1
grafo7281.46.gml;46;54;5;3.84;49.75;0;156.6;25;14134;49.75;1.59212764234227;1;1
grafo7303.46.gml;46;57;7;2.98;61.5;3447;155.3;22;7084;61.5;1.19188734762505;1;1
grafo7339.46.gml;46;52;9;2.33;81.63;4032;155.73;6;7936;81.63;1.23717688455813;1;1
grafo7340.46.gml;46;60;5;1.03;55.31;2735;157.71;20;6040;55.31;1.26131142976472;1;1
grafo7375.46.gml;46;60;6;4.49;57.8;4466;164.79;34;9640;57.8;1.86228143213988;1;1
grafo7386.46.gml;46;66;7;0.04;39.49;2647;160.73;69;6373;39.49;1.84384627857954;1;1
grafo7399.46.gml;46;63;5;6.8;45.05;718;176.32;27;1649;45.05;2.29001914592525;1;1
grafo7405.46.gml;46;64;6;0.47;46.47;1984;159.4;30;4557;46.47;1.85611111111111;1;1
grafo7488.46.gml;46;59;7;0.92;59.25;3521;157.15;21;7351;59.25;1.51269035532995;1;1
grafo7497.46.gml;46;67;8;0.12;48.61;1727;158.98;56;4162;48.61;1.98711204629143;1;1
grafo7518.46.gml;46;69;7;2.1;42.45;304;187.07;29;781;42.45;2.58300042498937;1;1
grafo7522.46.gml;46;68;7;0.16;27.5;0;189.09;188;19968;27.5;6.84799346710219;1;1
grafo7540.46.gml;46;71;8;0.68;28.49;1242;160.34;47;3174;28.49;2.60539503145325;1;1
grafo7632.46.gml;46;68;8;0.21;48.54;1106;164.97;44;2749;48.54;2.08139015456089;1;1
grafo7713.46.gml;46;67;8;0;53.43;1964;157.15;34;4882;53.43;1.65766891610431;1;1
grafo7726.46.gml;46;64;6;0.05;54.52;1930;160.76;25;4443;54.52;2.0113235567106;1;1
grafo7735.46.gml;46;60;7;1.85;60.24;6302;154.66;30;13616;60.24;1.65587335851772;1;1
grafo7742.46.gml;46;58;6;2.66;45.86;0;153.69;21;14731;45.86;1.78775257001063;1;1
grafo7762.46.gml;46;55;6;8.37;72.8;3747;160.23;12;7482;72.8;1.48236869513465;1;1
grafo1075.47.gml;47;62;8;1.5;58.08;2878;158.82;30;6559;58.08;1.61140934220014;1;1
grafo1141.47.gml;47;59;6;0.16;68.49;6400;152.04;11;13782;68.49;1.42583872866392;1;1
grafo1186.47.gml;47;65;7;1;55.25;2165;158.73;27;4958;55.25;2.01709479842764;1;1
grafo1299.47.gml;47;57;6;0.21;49.23;5018;156.25;13;10353;49.23;1.367351305092;1;1
grafo1424.47.gml;47;58;6;0.25;52.57;2601;161.53;12;5470;52.57;1.42658331472799;1;1
grafo1433.47.gml;47;60;5;0.84;52.15;4870;1115.24;18;10515;52.15;113.635529157667;1;1
grafo1475.47.gml;47;60;7;1.06;47.73;6984;153.21;15;14713;47.73;1.38025718608169;1;1
grafo1490.47.gml;47;57;5;0;0;2504;4534.38;18;5247;;243.664947054032;1;1
grafo1554.47.gml;47;58;7;0.62;56.95;4874;154.84;14;10228;56.95;1.2332135559783;1;1
grafo1618.47.gml;47;56;7;0.29;34.11;3939;4761.13;11;7971;34.11;542.226710704607;1;1
grafo1979.47.gml;47;64;8;0.2;50.83;2243;161.04;33;5199;50.83;1.47028898466756;1;1
grafo2258.47.gml;47;60;5;0.18;63.29;2222;163.38;8;5015;63.29;1.56586501163693;1;1
grafo2472.47.gml;47;63;6;3.1;45.53;4089;157.67;43;9384;45.53;1.59103084104997;1;1
grafo2477.47.gml;47;62;8;3.42;52.58;5091;154.3;33;11219;52.58;1.66278172936841;1;1
grafo2478.47.gml;47;62;8;1.22;29.58;0;171.08;125;16079;29.58;2.23751200768492;1;1
grafo2967.47.gml;47;58;6;0.41;76.26;4241;154.99;7;8814;76.26;1.2576903681291;1;1
grafo3163.47.gml;47;75;8;0.1;12.44;0;212.96;327;23129;12.44;6.92935761456874;1;1
grafo3232.47.gml;47;55;6;1.83;81.64;0;157.32;13;14121;81.64;1.25812187948841;1;1
grafo3283.47.gml;47;61;6;1.84;59.17;1343;166.58;26;3105;59.17;1.63454571801188;1;1
grafo3583.47.gml;47;61;8;0.87;40.89;6256;160.22;57;14075;40.89;1.92052924321591;1;1
grafo3730.47.gml;47;63;8;3.52;36.66;2232;163.76;26;5007;36.66;1.71709951552696;1;1
grafo3731.47.gml;47;69;8;0.97;37.25;2759;164.51;68;7180;37.25;2.26756733046758;1;1
grafo3846.47.gml;47;65;8;1.35;40.93;6725;159.47;58;15631;40.93;2.05210762331839;1;1
grafo3948.47.gml;47;66;6;8.79;40.85;571;181.25;35;1356;40.85;2.02526181149572;1;1
grafo3963.47.gml;47;57;5;3.75;53.15;3153;159.06;11;6426;53.15;1.85074748795033;1;1
grafo3978.47.gml;47;54;5;0.03;53.48;3578;161.86;17;7236;53.48;1.54997016706444;1;1
grafo4015.47.gml;47;66;7;0.48;43.98;4257;158.38;52;10064;43.98;1.99886024899176;1;1
grafo5164.47.gml;47;68;8;0.41;15.59;0;192.88;234;18918;15.59;3.02357414448669;1;1
grafo5255.47.gml;47;64;8;3.61;27.37;0;163.93;71;16263;27.37;2.98280871670702;1;1
grafo5358.47.gml;47;75;8;0.04;17.6;6262;6845.58;215;20375;17.6;1563.96087163989;1;1
grafo5364.47.gml;47;58;6;4.24;69.83;5997;155.36;7;12684;69.83;1.3675348971075;1;1
grafo5432.47.gml;47;68;6;0.12;26.31;4850;6500.25;112;11873;26.31;912.622143219908;1;1
grafo5438.47.gml;47;68;8;0.15;31.64;4855;162.93;63;11783;31.64;2.05956404190605;1;1
grafo5492.47.gml;47;61;8;2.04;66.72;3398;155.03;17;7344;66.72;1.45194957000918;1;1
grafo5533.47.gml;47;61;7;0.28;42.12;4652;161.8;59;10243;42.12;1.95307359307359;1;1
grafo5552.47.gml;47;57;6;1.68;64.49;3621;157.8;18;7482;64.49;1.58307335413167;1;1
grafo5580.47.gml;47;57;6;4.73;86.05;0;151.99;8;14799;86.05;1.07798351128531;1;1
grafo5635.47.gml;47;56;6;3.28;66.12;1974;163.87;7;4013;66.12;1.63035019455253;1;1
