n;crossing resolution fa;crossing resolution rm;crossing resolution tr;crossing resolution rm-1;angular resolution fa;angular resolution rm;angular resolution tr;angular resolution rm-1;Aspect ratio fa;Aspect ratio rm;Aspect ratio tr;Aspect ratio rm-1;Crossing number fa;Crossing number rm;Crossing number tr;Crossing number rm-1;Time fa;Time rm;Time tr;Time rm-1;Iterations rm;Iterations rm-1;Iterations fa;sd crossing resolution fa;sd crossing resolution rm;sd crossing resolution rm-1;cr_up fa;cr_down fa;cr_up rm;cr_down rm;cr_up rm-1;cr_down rm-1;sd aspect ratio fa;sd aspect ratio rm;sd aspect ratio rm-1;asp_up fa;asp_down fa;asp_up rm;asp_down rm;asp_up rm-1;asp_down rm-1;sd crossing number fa;sd crossing number rm;sd crossing number rm-1;cn_up fa;cn_down fa;cn_up rm;cn_down rm;cn_up rm-1;cn_down rm-1;sd iterations fa;sd iterations rm;sd iterations rm-1;it_up fa;it_down fa;it_up rm;it_down rm;it_up rm-1;it_down rm-1;a;b
84;39.9398256410256;57.9795192307692;40.4168261538462;49.2036653846154;8.29935384615385;4.89769743589744;8.15096153846154;6.17308846153846;2.68904602399836;73.9501923866715;2.67262942103633;3.29367591146384;67.1282051282051;91.525641025641;67.2769230769231;62.8589743589744;745.179487179487;964.753846153846;729.307692307692;563.884615384615;1369.23076923077;1001.28205128205;458.974358974359;10.1276556215229;13.5680769760231;13.1027476950232;50.0674812625486;29.8121700195027;71.5475962067923;44.4114422547461;62.3064130796386;36.1009176895922;0.626701703097563;91.6587869911862;0.804624573852688;3.31574772709592;2.0623443209008;165.608979377858;1;4.09830048531653;2.48905133761115;27.8088834607576;46.9090649337671;30.5294085849167;94.9370885889628;39.3193216674475;138.434705959408;44.616576091874;93.3883829438911;32.3295657740576;396.882624356141;787.781315213429;688.399912038372;855.8569833305;62.0917346182183;2157.0120844442;581.44945401734;1689.68196332042;312.882139243679;n;=84
85;41.0096602739726;58.2798260273973;41.7484888888889;50.9103876712329;9.45679452054795;6.40860136986302;9.76032380952381;6.82614109589041;2.62234814155118;54.9079696235568;2.56917570604512;3.21394153780373;67.9315068493151;89.2054794520548;65.7142857142857;62.3972602739726;906.917808219178;913.222222222222;860.84126984127;563.972602739726;1472.60273972603;1001.3698630137;549.315068493151;12.247248977103;12.1762959372575;10.780091392366;53.2569092510756;28.7624112968696;70.4561219646548;46.1035300901397;61.6904790635988;40.1302962788669;0.617685229658837;49.9482952971473;0.813833848158815;3.24003337121001;2.00466291189234;104.856264920704;4.95967432640944;4.02777538596254;2.40010768964491;28.8633412091086;40.452289766296;27.9755546693237;96.7948480584236;39.0681656402065;129.657769218351;48.7531896857588;90.3728149432963;34.4217056046489;600.722548193985;905.578433006066;511.667521900732;1150.03761668714;0;2378.18117273209;567.024306719961;1513.03738491443;489.702341112966;n;=85
86;38.7292171428572;56.7441857142857;39.0278962962963;49.88902;7.91701;5.28055857142857;8.21048333333333;5.83968142857143;2.81242636010478;71.4674701702512;2.80353981377936;3.31965353074233;74.0714285714286;101.585714285714;72.962962962963;67.7142857142857;1023.28571428571;925.148148148148;1006.07407407407;573.1;1367.14285714286;941.428571428571;588.571428571429;12.233068901612;12.4710143659734;13.2918878274738;50.9622860444691;26.4961482412452;69.2152000802591;44.2731713483123;63.1809078274738;36.5971321725263;0.653417865573248;48.1848716305902;0.850384536491006;3.46584422567803;2.15900849453153;119.652341800841;23.2825985396609;4.17003806723334;2.46926899425133;34.1977715303169;54.8757470932981;33.6865959913198;108.269200101745;39.8736570411117;156.461461379012;46.7099671924162;101.400881705605;34.0276897229659;603.742640521139;858.836663212904;567.346444051287;1192.31406909257;0;2225.97952035576;508.306193929953;1508.77501547986;374.082127377285;n;=86
87;37.5462691176471;54.5589882352941;37.9098290322581;48.7762279411765;8.05944705882353;5.07191323529412;8.30341774193549;5.5475705882353;2.77828226209681;54.2919365770925;2.73163215854115;3.33068454633118;75.4705882352941;107.588235294118;73.3387096774194;69.9411764705882;827;936.677419354839;852.693548387097;625.897058823529;1335.29411764706;1072.05882352941;494.117647058824;12.4497025878312;14.9017798693073;10.8230788028127;49.9959717054782;25.0965665298159;69.4607681046014;39.6572083659868;59.5993067439892;37.9531491383637;0.625098755651296;36.192848561877;0.905010495132152;3.40338101774811;2.15318350644552;90.4847851389695;18.0990880152155;4.23569504146333;2.42567405119903;37.4689804394409;65.7558204209133;36.0281326034776;112.939568674735;38.0016077958532;173.344055715031;41.8324148732044;105.969309074066;33.9130438671106;493.202254216797;844.431223551193;534.718670133782;987.319901275621;0.915392842026279;2179.72534119825;490.862894095866;1606.77749366319;537.34015339563;n;=87
88;39.5131043478261;55.2837927536232;39.8171123076923;50.7502057971015;9.43673188405797;5.95121739130435;9.56255384615385;6.56083043478261;2.65150973015773;72.3932992766444;2.62371519021147;3.1658118790379;72.1739130434783;104.434782608696;71.7230769230769;67.231884057971;894.463768115942;948;880.430769230769;611.840579710145;1331.88405797101;1005.79710144928;524.63768115942;12.2280849697041;14.7549617073109;12.0020740639579;51.7411893175302;27.2850193781219;70.0387544609341;40.5288310463123;62.7522798610594;38.7481317331436;0.492719315600506;78.1944383250811;0.762485355458183;3.14422904575824;2.15879041455723;150.587737601726;1;3.92829723449608;2.40332652357972;30.0190902602186;57.4142527551943;30.4496425785727;102.193003303697;42.1548227832597;161.84903536389;47.0205298535013;97.6815266365438;36.7822414793983;489.419162676068;708.248202095513;657.956743163126;1014.05684383549;35.2185184833519;2040.13226006653;623.635855875502;1663.7538446124;347.840358286149;n;=88
89;41.4829483870968;53.9962403225807;42.5020035087719;52.0043306451613;8.99973870967742;6.1388564516129;9.26078596491228;7.11694677419355;2.67732508348634;71.4561938822236;2.61186176829514;3.87331763700248;68.6451612903226;98.8709677419355;66.7017543859649;60.6612903225807;1129.66129032258;787.631578947368;1163.24561403509;643.177419354839;1120.96774193548;1125.8064516129;656.451612903226;11.4130549373886;14.0409077337737;10.2426031322503;52.8960033244853;30.0698934497082;68.0371480563544;39.9553325888069;62.2469337774116;41.761727512911;0.625176172404862;105.30652223309;3.97709035872531;3.3025012558912;2.05214891108148;176.762716115314;1;7.8504079957278;1;28.1099111942853;54.3722698944448;25.2962405995774;96.7550724846079;40.5352500960372;153.24323763638;44.4986978474907;85.9575309221581;35.3650497230032;571.056245325471;731.299561139405;667.988289843116;1227.5078582287;85.3953675777546;1852.26730307489;389.668180796079;1793.79474145602;457.818161769787;n;=89
90;37.5370847457627;54.6410406779661;37.2901454545455;51.5004169491525;8.21934915254237;4.86920338983051;8.15872545454546;5.38172542372881;2.72962294131537;71.2831913359581;2.71285179467141;3.35475471374082;77.6610169491525;116.745762711864;77.5454545454546;70.2881355932203;886.898305084746;1050.2;906.581818181818;716.525423728814;1450.84745762712;1161.01694915254;483.050847457627;9.83174285812091;14.3011144695346;11.4780048883334;47.3688276038836;27.7053418876418;68.9421551475006;40.3399262084315;62.9784218374859;40.0224120608192;0.637983789128315;95.1547251333458;0.747250904847171;3.36760673044369;2.09163915218705;166.437916469304;1;4.10200561858799;2.60750380889365;30.5826241908091;63.9281906463966;31.459361222584;108.243641139962;47.0783927583435;180.673953358261;52.8175720654678;101.747496815804;38.8287743706363;439.495220786412;744.259150582768;736.959491974438;922.546068244039;43.5556266712152;2195.10660820989;706.588307044351;1897.97644112698;424.057457178104;n;=90
91;39.867075862069;56.1608482758621;41.2044543478261;50.1354732758621;8.83997068965518;5.33988534482759;9.20402391304348;6.08199913793104;2.69727476052072;56.0285389024269;2.66960604590274;3.15965701392613;74.6551724137931;107.155172413793;73.2717391304348;69.6120689655172;1564.68103448276;908.641304347826;1807.52173913043;636.353448275862;1329.31034482759;1035.34482758621;841.379310344828;13.2344089398127;14.2299044639677;12.3375164109374;53.1014848018817;26.6326669222562;70.3907527398298;41.9309438118943;62.4729896867994;37.7979568649247;0.630812462455438;42.2964387421652;0.802137345180794;3.32808722297615;2.06646229806528;98.3249776445921;13.7321001602616;3.96179435910692;2.35751966874533;34.1037046179102;62.9755789034995;33.941835555838;108.758877031703;40.551467795883;170.130751317293;44.1795935102937;103.553904521355;35.6702334096792;3264.96738023567;807.1438901276;605.08774934533;4106.3466905805;0;2136.45423495519;522.166454699986;1640.43257693154;430.257078240877;n;=91
92;37.0761924369748;54.4650445378151;37.0694061946903;49.5675235294118;7.78771680672269;5.20100336134454;7.88456902654867;6.02326890756303;2.79968390094265;75.5908617806469;2.78957987362963;3.43865359962994;81.6218487394958;115.966386554622;81.7345132743363;74.1008403361345;912.025210084034;961.619469026549;913.566371681416;674.596638655462;1315.12605042017;1068.90756302521;467.226890756303;11.9027848212812;13.5126893583728;11.5874905740199;48.978977258256;25.1734076156936;67.9777338961879;40.9523551794424;61.1550141034317;37.9800329553918;0.752122646842217;71.2678591931325;0.901178070281594;3.55180654778487;2.04756125410043;146.858720973779;4.32300258751441;4.33983166991153;2.53747552934834;37.9685399648403;62.7611740031693;36.0586610010155;119.590388704336;43.6533087746555;178.727560557791;53.2052125514526;110.15950133715;38.042179335119;449.690900187493;733.882022507496;642.788931164081;916.917790943795;17.5359905688099;2049.00807292766;581.244027912672;1711.69649418929;426.118631861129;n;=92
93;38.5260276119403;55.6531529850746;38.5339984962406;50.4726119402985;8.16767985074627;4.67954104477612;8.17966691729323;5.87610149253732;2.75874181887418;70.9664537120268;2.7604398886477;3.29172809278748;78.2238805970149;112.253731343284;78.2932330827068;73.4029850746269;1069.05223880597;1023.06766917293;1067.1954887218;696.507462686567;1455.22388059701;1119.40298507463;533.582089552239;11.6787231317353;13.1076098638754;11.7602213711521;50.2047507436756;26.8473044802051;68.76076284895;42.5455431211993;62.2328333114506;38.7123905691464;0.712254102746099;59.0625675459358;0.863150463147832;3.47099592162028;2.04648771612808;130.029021257963;11.9038861660911;4.15487855593532;2.42857762963965;35.6184124453701;67.4987815615081;35.6676638800669;113.842293042385;42.6054681516449;179.752512904792;44.7549497817755;109.070648954694;37.73532119456;455.863063110385;838.416621199523;685.343622932892;989.445152662624;77.7190264418538;2293.64050179654;616.807259397492;1804.74660800752;434.059362141735;n;=93
94;38.6828188311688;53.9091428571428;38.7286869281046;49.0591987012987;7.79498831168831;4.79073116883117;7.81888235294117;5.85491363636364;2.76969369130758;72.6272948466069;2.76628440029517;3.54094863443499;81.1233766233766;121.551948051948;80.843137254902;76.2532467532468;1060.29220779221;930.398692810457;1056.34640522876;645.805194805195;1281.81818181818;988.311688311688;512.987012987013;11.5284951317527;15.4636092971451;12.6901578081165;50.2113139629215;27.1543236994161;69.3727521542879;38.4455335599977;61.7493565094152;36.3690408931822;0.573210528549851;84.6310505426544;0.993538219576934;3.34290421985743;2.19648316275773;157.258345389261;1;4.53448685401193;2.54741041485806;36.6240979138192;73.1300249674226;37.3071619906275;117.747474537196;44.4992787095574;194.681973019371;48.4219230845255;113.560408743874;38.9460847626192;394.687151479059;774.803752969081;582.977264094172;907.674164466072;118.299861507954;2056.62193478726;507.014428849101;1571.28895240586;405.334424217516;n;=94
95;34.4533251798561;48.9509964028777;34.3057654411765;46.9576928057554;7.32631870503598;4.37861798561151;7.34000955882353;5.62987194244604;2.80446585616539;84.5541712806923;2.81288945448854;3.40649286330536;90.431654676259;142.913669064748;90.9705882352941;85.5251798561151;1036.64748201439;843.235294117647;1043.86029411765;673.251798561151;1192.80575539568;1027.3381294964;477.697841726619;10.5991618407764;13.5982586563976;12.7258761630579;45.0524870206325;23.8541633390797;62.5492550592753;35.3527377464801;59.6835689688133;34.2318166426976;0.70454766230396;101.88296844558;0.787738670347695;3.50901351846936;2.09991819386143;186.437139726272;1;4.19423153365306;2.61875419295767;38.6191081261543;81.7626010333867;41.5856599683551;129.050762802413;51.8125465501047;224.676270098135;61.1510680313616;127.11083982447;43.93951988776;396.733613666273;725.282582387349;607.776388537053;874.431455392892;80.9642280603458;1918.08833778303;467.523173008335;1635.11451803346;419.56174095935;n;=95
96;36.5698418918919;53.3879506756757;36.6961631944444;48.3355905405406;7.21917702702703;4.72232972972973;7.15151527777778;5.86106013513513;2.75910027528171;62.0909315338248;2.76457322390899;3.76779775422942;84.3378378378378;122.378378378378;84.2638888888889;76.0067567567568;1024.49324324324;961.763888888889;1028.17361111111;672.527027027027;1322.97297297297;1023.64864864865;502.027027027027;12.5943099226067;13.9162635218555;11.7818639105439;49.1641518144986;23.9755319692852;67.3042141975312;39.4716871538201;60.1174544510844;36.5537266299967;0.626448898430785;55.3889056576813;3.1856320432242;3.3855491737125;2.13265137685093;117.479837191506;6.70202587614346;6.95342979745362;1;41.4447512007971;69.4435027453464;39.7765008775644;125.782589038635;42.8930866370407;191.821881123725;52.934875633032;115.783257634321;36.2302558791924;571.960418519504;744.969030502227;607.925152760359;1073.98744554653;0;2067.9420034752;578.003942470746;1631.57380140901;415.72349588829;n;=96
97;35.8068769784172;52.1254366906475;35.4520477941176;47.695690647482;7.26110143884892;4.82406906474821;7.29973235294118;5.21158129496403;2.87457109978627;60.1578120238066;2.88478706978484;3.57719101377459;91.3309352517986;140.093525179856;92.1911764705882;84.294964028777;1196.12949640288;951.058823529412;1195.99264705882;715.597122302158;1327.3381294964;1064.74820143885;569.064748201439;12.1045760141153;14.1767472963226;12.1086502409084;47.9114529925325;23.702300964302;66.3021839869701;37.9486893943249;59.8043408883904;35.5870404065736;0.723787125938178;56.6844263139899;0.930470131316696;3.59835822572445;2.15078397384809;116.842238337796;3.47338570981672;4.50766114509129;2.64672088245789;41.0549981933406;76.9221224927355;38.3776907638834;132.385933445139;50.275937058458;217.015647672592;63.1714026871206;122.67265479266;45.9172732648936;620.4076407531;828.898846593137;682.584953501571;1189.47238895454;0;2156.23697608954;498.439282903266;1747.33315494042;382.163247937278;n;=97
98;33.1363328671329;50.1349846153846;33.1363328671329;47.8154202797203;6.23498601398601;4.4895;6.23498601398601;4.8808;2.96787209465904;64.7335445218195;2.96787209465904;3.76413471442508;96.5524475524476;142.335664335664;96.5524475524476;90.5384615384615;1129.34265734266;963.468531468532;1129.34265734266;755.524475524476;1291.60839160839;1069.23076923077;523.776223776224;11.189434118914;13.9905753757906;11.6138504810296;44.3257669860469;21.9468987482188;64.1255599911752;36.1444092395941;59.4292707607499;36.2015697986906;0.837097341806726;56.0026990172668;3.44096723098757;3.80496943646577;2.13077475285231;120.736243539086;8.73084550455269;7.20510194541265;1;40.1519435134959;74.1949225755996;39.4893048866825;136.704391065943;56.4005040389517;216.530586911264;68.1407417600648;130.027766425144;51.049156651779;444.204946031218;815.388657306622;580.581395008216;967.981169807442;79.5712777450057;2106.99704891501;476.21973430177;1649.81216423898;488.649374222554;n;=98
99;33.2129576388889;46.8416958333333;33.1408552447553;45.5081048611111;6.488225;4.27674097222222;6.4587972027972;5.15676875;2.86832287092399;74.1504609899931;2.87002543320537;3.60084586007666;101.722222222222;151.902777777778;101.846153846154;94.0555555555556;1034.65277777778;901.13986013986;1038.12587412587;708.993055555556;1177.77777777778;991.666666666667;450;10.7977313992538;14.3376241482258;11.2531850326628;44.0106890381427;22.4152262396351;61.1793199815591;32.5040716851075;56.7612898937739;34.2549198284483;0.561067807320389;82.6651888810003;0.831537265328444;3.42939067824438;2.3072550636036;156.815649870993;1;4.4323831254051;2.76930859474821;43.6241808297778;80.180070021132;43.4695903316938;145.346403052;58.0980413924444;232.08284779891;71.7227077566458;137.525145887249;50.5859652238618;396.488079521689;809.337503781454;570.302336699364;846.488079521689;53.511920478311;1987.11528155923;368.440273996324;1561.96900336603;421.364329967302;n;=99
100;34.4901892857143;49.5227764285714;0;47.31273;7.23386071428571;4.42383214285714;0;4.847095;2.86220436160709;76.6338050070987;0;3.54271959355234;95.8357142857143;147.685714285714;0;88.6428571428571;1070.82857142857;0;0;741.078571428571;1251.42857142857;1030;480.714285714286;11.9555934593331;14.0553777182551;12.3932191480333;46.4457827450474;22.5345958263812;63.5781541468265;35.4673987103163;59.7059491480333;34.9195108519667;0.658819385985467;75.0591066426749;0.926624408871243;3.52102374759255;2.20338497562162;151.692911649774;1.57469836442375;4.46934400242358;2.6160951846811;43.7719089174495;86.4874994680406;46.0831390424765;139.607623203164;52.0638053682648;234.173213753755;61.1982148176737;134.725996185334;42.5597181003806;397.636258456211;821.516908427621;591.875448690508;878.350544170497;83.078027258075;2072.94547985619;429.91166300095;1621.87544869051;438.124551309492;n;=100
;;;;;0;;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
