Graph;Nodes;Edges;Max Degree;Crossing Only Angular Res;Crossing Only Crossing Res;Crossing Only Iterations;Crossing Only Edge Length;Crossing Only No of Crossings;Crossing Only Time;Crossing Only Non Planar Crossing;Aspect Ratio;Non-Planar;Valid
grafo5907.58.gml;58;85;10;1.95;27.75;3016;173.04;133;8987;27.75;2.68149446696614;1;1
grafo6031.58.gml;58;82;9;0.98;25.4;1553;172.22;83;4600;25.4;3.08168103448276;1;1
grafo6193.58.gml;58;77;7;0.53;44.36;3346;166.04;84;9044;44.36;1.93410788381743;1;1
grafo6194.58.gml;58;77;7;0.98;57.49;3813;155.11;38;10201;57.49;1.60681800205647;1;1
grafo6312.58.gml;58;87;10;0.12;35.35;2194;163.22;89;6683;35.35;2.48375891851296;1;1
grafo6456.58.gml;58;84;7;5.28;49.74;1779;162.58;52;5179;49.74;2.08355771736298;1;1
grafo6457.58.gml;58;84;7;0.2;35.09;758;177.56;47;2223;35.09;2.50339567443318;1;1
grafo6683.58.gml;58;69;6;1.32;68.28;4869;158.07;13;11612;68.28;1.2372191011236;1;1
grafo6690.58.gml;58;70;8;4.14;83.51;0;153;10;16741;83.51;1.22446902354618;1;1
grafo6722.58.gml;58;69;6;5.25;86.71;6480;151.71;10;15214;86.71;1.13234291944937;1;1
grafo6757.58.gml;58;86;8;0.12;38.38;2815;160.44;78;9317;38.38;2.51097178683386;1;1
grafo6840.58.gml;58;73;7;0.44;60.17;3429;157.27;12;8737;60.17;1.4053733994523;1;1
grafo7016.58.gml;58;74;6;0.01;56.52;6958;157.02;38;17769;56.52;1.53622077424301;1;1
grafo7022.58.gml;58;80;7;8.18;44.32;2305;161.59;47;6778;44.32;1.64855822845308;1;1
grafo7322.58.gml;58;79;8;0.5;35.37;2219;164.83;49;6013;35.37;2.21826280623608;1;1
grafo7346.58.gml;58;78;8;0.56;33.44;6364;160.98;76;17295;33.44;3.44148252075295;1;1
grafo7579.58.gml;58;73;6;0.39;71.64;1965;166.48;20;4916;71.64;1.58654182097687;1;1
grafo7648.58.gml;58;85;7;0.17;15.91;0;193.29;274;23424;15.91;7.27194323144105;1;1
grafo7649.58.gml;58;85;7;0.03;38.97;1354;168.93;79;4104;38.97;2.35674211646353;1;1
grafo1342.59.gml;59;70;6;2.93;65.25;0;155.47;25;16963;65.25;1.36407007081625;1;1
grafo1559.59.gml;59;69;8;0.42;43.84;5435;6481.93;32;13060;43.84;931.536129142467;1;1
grafo3115.59.gml;59;73;9;2.22;60.81;2905;161.89;22;7261;60.81;1.57159587757651;1;1
grafo3194.59.gml;59;67;6;7.29;84.48;0;153.81;9;16088;84.48;1.12223040364148;1;1
grafo3286.59.gml;59;83;7;0.35;22.06;6880;192.47;277;23382;22.06;4.91929671289724;1;1
grafo3309.59.gml;59;84;8;0.11;38.26;2330;53363.94;61;6830;38.26;5236.09341292282;1;1
grafo3398.59.gml;59;87;9;0.09;40.66;2151;172.56;110;6665;40.66;4.17255310830184;1;1
grafo3422.59.gml;59;96;9;0.1;15.58;6176;3704.41;347;25737;15.58;872.028524130905;1;1
grafo3523.59.gml;59;85;7;0.41;28.48;0;180.62;211;21872;28.48;3.38065156574316;1;1
grafo3668.59.gml;59;77;9;0.57;54.41;755;183.65;17;1986;54.41;2.31922874934354;1;1
grafo3672.59.gml;59;78;8;0.81;54.34;2234;160.44;27;6039;54.34;1.74114238410596;1;1
grafo3674.59.gml;59;90;8;0.02;16.85;0;188.82;275;25350;16.85;4.48266848505512;1;1
grafo3867.59.gml;59;80;7;0.46;45.81;1469;167.73;35;4017;45.81;1.89368468877783;1;1
grafo3903.59.gml;59;83;9;0.02;12.71;3952;186396.62;91;11461;12.71;23777.5164132047;1;1
grafo3945.59.gml;59;73;6;9.99;40.04;3363;160.91;31;8409;40.04;2.15237460740459;1;1
grafo3967.59.gml;59;87;8;0.26;19.46;0;184.7;317;23278;19.46;4.89907997169144;1;1
grafo4064.59.gml;59;70;6;0.78;66.37;2267;171.04;9;5612;66.37;1.89389900784836;1;1
grafo4113.59.gml;59;84;7;0.18;43.07;993;172.32;42;3019;43.07;2.41499713795077;1;1
grafo4124.59.gml;59;82;8;3.03;54.14;2720;159;45;7581;54.14;1.86429670141856;1;1
grafo4127.59.gml;59;79;9;1.75;38.29;1788;170.06;39;4864;38.29;2.24070992789795;1;1
grafo4198.59.gml;59;75;8;0.41;63.26;3751;155.96;26;9676;63.26;1.31490727532097;1;1
grafo4223.59.gml;59;85;7;0.03;59.37;1435;165.55;43;4139;59.37;2.54333932494508;1;1
grafo4252.59.gml;59;83;8;8.52;39.22;342;197;34;982;39.22;3.40861580541174;1;1
grafo4277.59.gml;59;79;7;0.12;26.27;3552;4323.43;44;9716;26.27;821.826461538461;1;1
grafo4281.59.gml;59;76;6;0.62;62.32;3628;155.5;19;9094;62.32;1.4605006628714;1;1
grafo4291.59.gml;59;78;7;1.38;45.19;4134;159.5;52;11838;45.19;1.52862415864515;1;1
grafo4315.59.gml;59;80;7;0.06;66.04;2498;160.76;44;6869;66.04;1.60306566003203;1;1
grafo4386.59.gml;59;73;7;1.53;85.06;0;151.67;9;17282;85.06;1.06394835202175;1;1
grafo4390.59.gml;59;89;8;0;23.35;3156;91102.03;50;9839;23.35;10584.86377928;1;1
grafo4445.59.gml;59;81;8;1.88;28.23;2314;1251.23;65;6415;28.23;419.083057734102;1;1
grafo4461.59.gml;59;79;6;0.01;19.79;0;94784.21;109;19400;19.79;11959.6108605968;1;1
grafo4463.59.gml;59;76;7;2.64;65.71;2078;165.73;15;5250;65.71;1.64434782608696;1;1
grafo4464.59.gml;59;79;9;0.19;21.08;5478;177.01;185;15968;21.08;3.82925200356189;1;1
grafo4503.59.gml;59;82;7;0.02;17.21;4709;9713.22;169;13806;17.21;1271.31850038936;1;1
grafo4516.59.gml;59;79;8;0.35;44.29;6623;32808.99;42;17933;44.29;7102.25315195753;1;1
grafo4542.59.gml;59;80;8;0.05;42.15;2746;159.02;61;7624;42.15;2.0110459682216;1;1
grafo4546.59.gml;59;74;8;1.5;41.39;3337;164.37;46;8700;41.39;1.68465379742118;1;1
grafo4583.59.gml;59;80;6;1.96;47.52;3302;156.4;39;9016;47.52;1.63227661103569;1;1
grafo4591.59.gml;59;83;8;5.92;35.6;564;185.16;43;1593;35.6;2.64571019165323;1;1
grafo4596.59.gml;59;83;7;0.38;14.25;0;4111.66;303;21011;14.25;1832.56757667678;1;1
grafo4611.59.gml;59;81;8;1.11;32.09;4654;163.56;87;13035;32.09;2.5684635341597;1;1
grafo4615.59.gml;59;75;8;0;72.05;3752;155.86;27;9695;72.05;1.30320970042796;1;1
grafo4628.59.gml;59;80;6;0.09;71.22;1852;165.51;22;5068;71.22;1.94239532284412;1;1
grafo4648.59.gml;59;74;7;0.34;31.9;0;46535.94;31;17580;31.9;5210.46444596547;1;1
grafo4659.59.gml;59;79;8;0.1;43.93;4206;160.63;45;11581;43.93;2.05494693598083;1;1
grafo4688.59.gml;59;76;7;0.17;60.89;5120;155.77;30;13899;60.89;1.36526200073287;1;1
grafo4697.59.gml;59;77;6;4.11;13.95;0;164.31;106;18909;13.95;3.91294695022201;1;1
grafo4717.59.gml;59;82;7;2.09;55.65;2398;159.65;43;6753;55.65;1.90080971659919;1;1
grafo4808.59.gml;59;78;7;2.79;53.15;4175;154.22;15;10995;53.15;1.50762007389163;1;1
grafo4809.59.gml;59;80;8;0.58;47.01;6411;155.81;53;17913;47.01;1.53922466422466;1;1
grafo4832.59.gml;59;74;7;0.1;52.06;2474;9711.38;38;6509;52.06;983.89694828623;1;1
grafo4835.59.gml;59;80;8;0.56;21.32;0;181.14;213;21912;21.32;3.3187550040032;1;1
grafo4840.59.gml;59;82;9;0.23;51.22;656;183.19;28;1970;51.22;2.3089140512197;1;1
grafo4859.59.gml;59;78;9;0.41;46.85;261;205.5;22;703;46.85;2.46845156889495;1;1
grafo4900.59.gml;59;83;6;1.92;55.81;851;179.12;29;2473;55.81;2.40236051502146;1;1
grafo4934.59.gml;59;72;7;0.19;68.5;4095;159.27;26;10228;68.5;2.23534732272069;1;1
grafo4955.59.gml;59;73;7;14.31;46.3;2327;162.78;24;6106;46.3;1.53584822413413;1;1
grafo4959.59.gml;59;69;5;0.1;60.09;3754;160.82;10;9140;60.09;1.44074350451123;1;1
grafo4980.59.gml;59;80;9;0.41;29.22;0;179.47;228;21493;29.22;4.02479778629204;1;1
grafo4995.59.gml;59;76;5;0.16;40.4;3327;296473.02;35;8578;40.4;87220.8046986236;1;1
grafo5044.59.gml;59;84;7;0.11;30.22;2100;166.38;105;6388;30.22;2.74532194607043;1;1
grafo5083.59.gml;59;71;7;0.75;52.79;5717;155.41;28;13890;52.79;1.64650526823775;1;1
grafo5137.59.gml;59;87;8;0.01;7.91;4474;37684.35;219;14644;7.91;3644.62674431381;1;1
grafo5159.59.gml;59;84;9;0.57;39.76;803;177.72;49;2381;39.76;2.99453651429612;1;1
grafo5170.59.gml;59;76;6;0.67;43.62;1232;177.88;36;3293;43.62;2.37117794486215;1;1
grafo5214.59.gml;59;80;7;4.51;49.93;2452;160.31;51;7017;49.93;1.86535260621989;1;1
grafo5239.59.gml;59;84;10;0;0;4965;32299.26;229;16048;;1856.88715525766;1;1
grafo5300.59.gml;59;80;8;0.29;39.5;1856;2617.93;31;5273;39.5;507.579476654695;1;1
grafo5396.59.gml;59;84;9;0.07;14.65;6001;190.12;245;20641;14.65;7.33187591088903;1;1
grafo5576.59.gml;59;84;8;0.2;45.39;1998;161.74;34;5729;45.39;2.04474147590844;1;1
grafo5600.59.gml;59;78;8;9.14;47.71;617;187.9;24;1656;47.71;2.42882487116668;1;1
grafo5709.59.gml;59;76;6;0.32;62.58;2073;164.04;19;5408;62.58;1.78403862110583;1;1
grafo5810.59.gml;59;79;8;2.11;41.6;1854;163.57;36;5013;41.6;2.16265899982575;1;1
grafo5864.59.gml;59;84;9;0.03;45.88;496;185.1;60;1465;45.88;2.60682858148539;1;1
grafo5948.59.gml;59;80;7;3.19;35.66;1945;162.45;45;5505;35.66;1.89126501069255;1;1
grafo6030.59.gml;59;80;8;0.03;48.15;2339;163.63;62;6629;48.15;1.93117095414265;1;1
grafo6060.59.gml;59;72;8;0.47;39.85;4137;161.72;43;10310;39.85;1.71055299898604;1;1
grafo6213.59.gml;59;88;8;0.18;19.58;2198;167.31;123;7117;19.58;3.67663995993991;1;1
grafo6503.59.gml;59;73;6;4.56;71.54;4060;156.52;15;10015;71.54;1.29903652574058;1;1
grafo6507.59.gml;59;80;5;0.92;44.03;1682;168.92;29;4517;44.03;1.96362934362934;1;1
grafo6521.59.gml;59;84;6;0;41.57;1287;167.6;56;3714;41.57;1.78378154050465;1;1
grafo6522.59.gml;59;91;9;0.72;16.83;0;204.41;329;27709;16.83;7.72617755589321;1;1
grafo6565.59.gml;59;73;5;0.47;50.76;4181;159.74;23;10984;50.76;1.71500117380077;1;1
grafo6612.59.gml;59;83;7;0.03;50.07;2537;164.15;53;7273;50.07;2.10490989334314;1;1
grafo6613.59.gml;59;83;7;0.02;41.11;2667;167.94;70;7836;41.11;2.21493071077336;1;1
grafo6623.59.gml;59;73;6;0.18;33.89;4606;4151.24;50;11845;33.89;532.040425531915;1;1
grafo6624.59.gml;59;73;6;0.64;63.85;4390;155.63;26;11198;63.85;1.56400976348792;1;1
grafo6637.59.gml;59;73;5;0.12;57.71;3078;161.64;19;8149;57.71;2.04236313787919;1;1
grafo6657.59.gml;59;79;5;0.61;52.75;1156;173.05;36;3117;52.75;1.78890517706967;1;1
grafo6658.59.gml;59;79;5;0.06;41.9;4761;155.12;40;13144;41.9;1.91059631815379;1;1
grafo6695.59.gml;59;79;7;0.4;40.7;3393;162.75;62;9262;40.7;2.36042513285402;1;1
grafo6718.59.gml;59;74;7;3.46;60.76;2585;162.74;12;6370;60.76;1.72564894416159;1;1
grafo6791.59.gml;59;76;6;0.02;19.11;0;177.62;160;19743;19.11;3.27741585233442;1;1
grafo6792.59.gml;59;76;6;0.16;38.88;3881;160.88;46;10496;38.88;1.86917167414619;1;1
grafo6914.59.gml;59;86;9;1.43;35.65;702;178.53;56;2117;35.65;2.55917401240614;1;1
grafo6969.59.gml;59;79;6;3.29;60.61;2488;157.27;30;6664;60.61;1.79506090991962;1;1
grafo6980.59.gml;59;79;6;0.48;60.7;1708;164.11;30;4566;60.7;1.85652660169356;1;1
grafo7052.59.gml;59;73;6;0.05;41.78;3551;17804.94;33;9032;41.78;4226.78025759512;1;1
grafo7070.59.gml;59;82;6;0.55;59.55;2747;158.37;38;7574;59.55;1.35793194874061;1;1
grafo7089.59.gml;59;82;8;1.25;36;3520;160.71;71;10041;36;2.40831318579133;1;1
grafo7328.59.gml;59;71;6;0.37;62.23;3540;2904.36;25;8682;62.23;408.769519206733;1;1
grafo7329.59.gml;59;71;6;0.59;65.99;1611;173.01;13;3887;65.99;1.72498917280208;1;1
grafo7573.59.gml;59;75;6;6.15;55.64;1292;174.99;29;3302;55.64;1.8144668158091;1;1
grafo7592.59.gml;59;94;8;2.47;23.47;1047;171.82;121;3855;23.47;3.38580157113762;1;1
grafo7660.59.gml;59;81;8;0.04;49.91;3616;156.87;26;9825;49.91;1.6847374225842;1;1
grafo7805.59.gml;59;76;6;0.47;44.63;3848;158.08;47;10147;44.63;2.00730762458179;1;1
grafo1192.60.gml;60;79;6;0.26;65.27;2358;159.67;19;6203;65.27;1.57982026143791;1;1
grafo1425.60.gml;60;77;7;0.39;40.92;0;165.9;64;18532;40.92;2.36288555536828;1;1
grafo1432.60.gml;60;77;8;1.93;48.02;2510;162.25;31;6682;48.02;1.66468159441004;1;1
grafo1619.60.gml;60;75;8;0.03;48.57;1232;178.66;22;3197;48.57;2.28785153695226;1;1
grafo3138.60.gml;60;85;8;0.08;27.97;4411;1615.13;112;13397;27.97;380.810303239145;1;1
grafo3198.60.gml;60;80;8;0.42;36.04;374;199.29;35;1032;36.04;2.48496459808413;1;1
grafo3199.60.gml;60;72;5;0.37;49.15;1756;178.28;12;4287;49.15;2.01692754444366;1;1
grafo3236.60.gml;60;80;6;7.1;54.76;3868;159.23;40;10410;54.76;1.95217762596072;1;1
grafo3465.60.gml;60;80;6;0.89;41.22;2520;161.96;58;7047;41.22;1.62396204033215;1;1
grafo3536.60.gml;60;73;8;0.03;30.64;0;2590.08;37;18285;30.64;348.660683627283;1;1
grafo3653.60.gml;60;86;7;0.5;19.72;0;198.35;331;23963;19.72;6.33044241958503;1;1
grafo3855.60.gml;60;78;7;2.65;40.71;1219;177.4;37;3269;40.71;2.34395354312171;1;1
grafo4039.60.gml;60;90;7;0.05;8.9;2317;310830.13;145;7837;8.9;6138.49754306388;1;1
grafo4082.60.gml;60;81;9;0.07;34.43;1652;168.29;56;4782;34.43;1.67806630247699;1;1
grafo4116.60.gml;60;88;9;0.72;28.99;5013;175.18;177;17629;28.99;3.57527768613219;1;1
grafo4138.60.gml;60;83;6;2.79;45.14;817;180.76;38;2351;45.14;1.76285477678235;1;1
grafo4143.60.gml;60;72;7;1.9;74.05;3740;161.56;14;9283;74.05;1.96888651154498;1;1
grafo4149.60.gml;60;80;7;1.41;67.07;2821;164.58;21;7655;67.07;1.45941049404223;1;1
grafo4183.60.gml;60;77;6;11.04;39.14;864;187.43;21;2252;39.14;1.87865216464065;1;1
grafo4227.60.gml;60;74;6;0;77.69;0;153.65;14;17385;77.69;1.14743368928694;1;1
grafo4229.60.gml;60;79;7;0.11;55;1404;171.67;29;3723;55;2.67347619444676;1;1
grafo4300.60.gml;60;82;7;0.35;59.81;2353;162.07;38;6484;59.81;1.95761064011822;1;1
grafo4302.60.gml;60;78;8;0;60.54;2871;159.47;30;8152;60.54;1.6784310579931;1;1
grafo4335.60.gml;60;87;8;0.36;48.49;2167;160.97;44;6511;48.49;2.14164841728051;1;1
grafo4342.60.gml;60;76;6;0.48;57.25;2154;167.62;31;5970;57.25;2.12314576945388;1;1
grafo4373.60.gml;60;82;6;1.04;25.44;5640;176.88;156;17052;25.44;3.53000301537843;1;1
grafo4376.60.gml;60;73;5;0.12;22.79;4402;2270.97;25;10885;22.79;314.644375724778;1;1
grafo4421.60.gml;60;73;6;0.15;69.67;1115;183.3;19;2842;69.67;1.69345555318695;1;1
grafo4436.60.gml;60;78;9;0.43;27.5;5006;7525.64;68;14062;27.5;1320.7907234593;1;1
grafo4446.60.gml;60;82;9;3.14;33.18;1986;169.51;75;5646;33.18;2.76085031000886;1;1
grafo4455.60.gml;60;93;6;0.06;29.3;2477;174.77;157;8466;29.3;3.52639055840892;1;1
grafo4501.60.gml;60;72;8;0.76;64.52;5114;157.31;10;12536;64.52;1.43663767246551;1;1
grafo4508.60.gml;60;77;7;0.12;38.55;1698;170.3;33;4552;38.55;1.53533310080223;1;1
grafo4512.60.gml;60;73;6;0.74;46.08;3883;1233.8;25;9696;46.08;140.17095936557;1;1
grafo4548.60.gml;60;72;7;3.83;67.38;5636;158.83;10;13844;67.38;1.35730103806228;1;1
grafo4549.60.gml;60;79;8;0.33;30.31;5060;161.05;76;13673;30.31;2.32504391236017;1;1
grafo4557.60.gml;60;74;7;0.2;53.37;818;187.05;16;2047;53.37;1.85536747375187;1;1
grafo4562.60.gml;60;79;8;1.53;48.68;1129;173.29;48;3166;48.68;2.056764351666;1;1
grafo4575.60.gml;60;77;7;0.72;47.21;746;184.41;33;1954;47.21;2.27534427760056;1;1
grafo4620.60.gml;60;75;7;4.12;56.36;5830;158.61;22;15031;56.36;1.57835374962653;1;1
grafo4704.60.gml;60;88;9;0.02;18.06;0;1352.25;265;23278;18.06;570.982140900625;1;1
grafo4740.60.gml;60;79;8;1.02;42.62;3708;156.81;43;10140;42.62;2.08537411673604;1;1
grafo4770.60.gml;60;74;8;1.27;70.05;3163;163.07;17;7982;70.05;1.7356387950248;1;1
grafo4788.60.gml;60;75;7;14.04;56.96;1126;181.13;22;2893;56.96;2.47590467784643;1;1
grafo4795.60.gml;60;93;8;0.27;14.37;0;1838.89;408;28322;14.37;600.154915138398;1;1
grafo4813.60.gml;60;74;7;3.93;82.81;6785;151.63;15;16713;82.81;1.12813720022309;1;1
grafo4856.60.gml;60;80;8;0.69;46.93;4524;157.81;35;12418;46.93;1.66114817560333;1;1
grafo4872.60.gml;60;103;8;1.19;28.65;1378;169.3;159;5452;28.65;4.80596175478065;1;1
grafo4876.60.gml;60;78;8;6.8;61.08;777;185.23;15;2009;61.08;2.09833900896518;1;1
grafo4886.60.gml;60;73;7;0;52.28;5993;157.75;23;15699;52.28;1.6508986228896;1;1
grafo4910.60.gml;60;76;7;0;48.65;3877;158.65;28;10099;48.65;1.59602050045222;1;1
grafo4951.60.gml;60;80;6;6.2;55.51;5533;157.76;46;15821;55.51;1.79749148600382;1;1
grafo5027.60.gml;60;85;8;0.7;30.01;4466;164.45;113;13793;30.01;2.06799267643142;1;1
grafo5047.60.gml;60;92;10;0.35;25.2;2667;175.36;201;9239;25.2;4.81250673854447;1;1
grafo5053.60.gml;60;86;8;4.75;45.84;513;189.63;59;1585;45.84;2.60526528959093;1;1
grafo5065.60.gml;60;74;6;0.27;63.69;0;154.73;16;17562;63.69;1.62644281217209;1;1
grafo5082.60.gml;60;80;5;2.92;44.1;2062;162.26;45;5578;44.1;1.51930630697399;1;1
grafo5096.60.gml;60;76;6;0.42;49.46;1507;173.87;27;3995;49.46;2.22084862019461;1;1
grafo5120.60.gml;60;76;6;0.15;47.01;6840;155.03;28;17623;47.01;1.43442560049114;1;1
grafo5195.60.gml;60;78;7;0;41;1447;174.13;33;4003;41;2.246660730187;1;1
grafo5209.60.gml;60;81;9;0.01;39.01;1854;162.22;44;5203;39.01;1.70191395128124;1;1
grafo5223.60.gml;60;83;9;1.21;36.34;1153;170.6;50;3356;36.34;2.35952884880832;1;1
grafo5435.60.gml;60;85;7;0.13;25.27;4049;175.53;204;12975;25.27;3.02301563883151;1;1
grafo5483.60.gml;60;75;7;1.56;78.58;0;152.48;15;17954;78.58;1.16163385413018;1;1
grafo5542.60.gml;60;76;6;0.13;43.26;3561;160.25;30;9679;43.26;2.07016122498582;1;1
grafo5586.60.gml;60;78;9;0.76;61.19;1423;167.54;32;4030;61.19;2.21424515291636;1;1
grafo5679.60.gml;60;76;6;1.88;49.89;2513;163.08;35;6499;49.89;2.00520541363018;1;1
grafo5728.60.gml;60;87;7;0.37;19.63;0;186.94;263;23830;19.63;6.17611751697994;1;1
grafo5751.60.gml;60;75;8;0.3;43.7;3589;159.4;49;9553;43.7;2.30947061680427;1;1
grafo5758.60.gml;60;86;8;0.65;18.09;0;209.04;358;25925;18.09;8.19932049830125;1;1
grafo5792.60.gml;60;76;8;0.07;61.54;2335;163.11;27;6233;61.54;1.60316373868735;1;1
grafo5862.60.gml;60;87;7;0.62;32.21;3196;162.03;101;10048;32.21;2.4582242582897;1;1
grafo5889.60.gml;60;84;9;0.01;33.46;5255;166.45;115;16490;33.46;2.14786085565774;1;1
grafo5896.60.gml;60;84;11;0.17;36;2732;166.93;76;8292;36;2.42787889874691;1;1
grafo5914.60.gml;60;82;6;0.2;42.58;1810;164.73;43;5171;42.58;1.70378017789072;1;1
grafo5964.60.gml;60;78;8;0.83;65.52;6653;151.42;15;17436;65.52;1.32202623247399;1;1
grafo6034.60.gml;60;75;8;0.98;60.58;2746;163.11;21;7002;60.58;1.57667743092931;1;1
grafo6315.60.gml;60;82;9;0.06;43.96;2772;165.62;51;8302;43.96;2.09133408362912;1;1
grafo6316.60.gml;60;82;9;0.11;40.01;2670;165.05;49;7621;40.01;2.42218527754687;1;1
grafo6454.60.gml;60;78;6;3.62;50.15;1047;182.38;15;2758;50.15;2.05675939116743;1;1
grafo6483.60.gml;60;83;8;0.04;33.13;2219;165.28;74;6547;33.13;2.44791152364965;1;1
grafo6556.60.gml;60;88;8;0.52;30.36;3958;163.14;100;12318;30.36;2.92743858194257;1;1
grafo6567.60.gml;60;85;9;2.53;36.18;2798;162.01;62;8355;36.18;2.3803906401083;1;1
grafo6621.60.gml;60;78;7;0.18;48.08;718;187.32;33;1916;48.08;2.00085790048354;1;1
grafo6680.60.gml;60;80;8;0.67;31.99;0;158.68;66;19807;31.99;2.68784305753202;1;1
grafo6728.60.gml;60;76;6;2.21;56.61;3199;157.42;28;8501;56.61;1.64624662751944;1;1
grafo7239.60.gml;60;87;8;0.03;37.68;1912;161.9;62;5893;37.68;2.30242885626246;1;1
grafo7240.60.gml;60;87;8;0.06;38.93;1159;168.5;56;3496;38.93;2.69662921348315;1;1
grafo7341.60.gml;60;78;8;5.73;55.76;2528;161.99;28;6886;55.76;1.51157662624035;1;1
grafo7348.60.gml;60;83;9;0.2;20.21;0;191.35;308;22528;20.21;2.8449188871144;1;1
grafo7358.60.gml;60;78;7;2.49;22.32;5833;159.15;92;16239;22.32;2.88020123676763;1;1
grafo7448.60.gml;60;81;9;0.06;14.39;0;173.24;172;23622;14.39;3.02344677483182;1;1
grafo7493.60.gml;60;83;7;0.23;24.4;3580;44021.78;84;10718;24.4;7592.87807550553;1;1
grafo7525.60.gml;60;76;6;0;32.58;3085;3727.24;21;7885;32.58;276.038889855577;1;1
grafo7536.60.gml;60;76;6;0.06;31.98;3048;29553.53;33;7855;31.98;2136.2292824767;1;1
grafo7867.60.gml;60;73;6;0.74;46.77;2802;167.86;31;6968;46.77;1.75735892014962;1;1
grafo8100.60.gml;60;84;9;0.01;31.56;997;38055.01;63;2900;31.56;5689.29783812757;1;1
grafo8115.60.gml;60;74;7;2.23;84.08;6822;154.3;10;17942;84.08;1.12826780742853;1;1
grafo8116.60.gml;60;81;8;0.2;37.93;4337;160.51;75;12085;37.93;2.11415954148266;1;1
grafo8159.60.gml;60;85;9;4.19;29.92;3841;160.87;77;11686;29.92;2.1015527051789;1;1
grafo8274.60.gml;60;72;8;0.1;28.34;3098;5811.45;27;7526;28.34;533.657742464807;1;1
grafo8276.60.gml;60;74;6;6.5;70.72;908;188.43;14;2257;70.72;1.65510848667948;1;1
grafo8317.60.gml;60;89;7;2.06;45.27;2162;160.24;52;6661;45.27;1.87885237527669;1;1
grafo8525.60.gml;60;87;9;0.03;42.3;2862;165.35;87;8698;42.3;2.13786213786214;1;1
grafo8533.60.gml;60;73;5;5.66;56.68;124;212.84;12;313;56.68;2.28696337705153;1;1
grafo8586.60.gml;60;79;6;0.41;65.44;2235;160.63;19;6005;65.44;1.60686338441474;1;1
grafo8606.60.gml;60;83;7;0.02;48.89;1730;165.59;39;4893;48.89;1.85511217674259;1;1
grafo8607.60.gml;60;82;9;2.62;45.78;749;180.7;31;2104;45.78;2.73976256022023;1;1
grafo8610.60.gml;60;77;7;0.87;39.76;4097;156.93;47;10870;39.76;1.92606941081517;1;1
grafo8735.60.gml;60;86;8;0.04;16.2;4900;187.38;262;15596;16.2;4.14019474400586;1;1
grafo8847.60.gml;60;83;9;0.88;50.33;740;180.14;34;2164;50.33;2.49987032074004;1;1
grafo8868.60.gml;60;75;6;4.6;49.12;0;157.15;32;17705;49.12;1.35341899276326;1;1
grafo8869.60.gml;60;79;9;0.1;23.34;3956;36178.85;79;10978;23.34;4242.58236658933;1;1
grafo8870.60.gml;60;75;7;4.76;65.38;6696;156.73;20;16987;65.38;1.51696003626199;1;1
grafo8874.60.gml;60;89;7;0.45;26.58;6168;194.07;253;20531;26.58;3.76245066716783;1;1
grafo8894.60.gml;60;72;7;5.08;68.67;5320;159.57;10;13062;68.67;1.37369290038525;1;1
grafo8896.60.gml;60;79;8;10.8;64.7;1126;175.25;21;3077;64.7;2.23472997405864;1;1
grafo8898.60.gml;60;78;7;0;49.25;1541;172.44;30;4108;49.25;1.73377444056204;1;1
grafo8933.60.gml;60;88;8;1.07;40.16;457;189.12;53;1425;40.16;2.33840085463062;1;1
grafo9141.60.gml;60;82;6;3.07;49.83;660;185.32;34;1914;49.83;2.26256418890479;1;1
grafo9142.60.gml;60;73;5;2.15;55.22;1364;179.68;14;3865;55.22;1.73742213703881;1;1
grafo9419.60.gml;60;83;7;4.32;65.25;330;199.82;34;930;65.25;2.24211011287722;1;1
grafo9484.60.gml;60;78;7;0.98;29.45;0;186.97;181;20184;29.45;2.9401969561325;1;1
