n;crossing resolution rm1000;crossing resolution rm;crossing resolution rm100;crossing resolution rm10k;crossing resolution rm1M;Aspect ratio rm1M;Crossing number rm1M;angular resolution rm10k;Aspect ratio rm1000;Aspect ratio rm;Aspect ratio rm100;Aspect ratio rm10k;Crossing number rm1000;Crossing number rm;Crossing number rm100;Crossing number rm10k;Time fa;Time rm;Time tr;Time rm10k;Iterations rm;Iterations rm10k;Iterations rm100;Iterations rm1000;Iterations rm1M;a;b;sd cr rm;sd cr rm10k;sd cr rm100;sd cr rm1000;sd cr rm1M;cr_up rm;cr_up rm10k;cr_up rm100;cr_up rm1000;cr_up rm1M;cr_down rm;cr_down rm10k;cr_down rm100;cr_down rm1000;cr_down rm1M;sd asp rm;sd asp rm10k;sd asp rm100;sd asp rm1000;sd asp rm1M;asp_up rm;asp_up rm10k;asp_up rm100;asp_up rm1000;asp_up rm1M;asp_down rm;asp_down rm10k;asp_down rm100;asp_down rm1000;asp_down rm1M;sd cn rm;sd cn rm10k;sd cn rm100;sd cn rm1000;sd cn rm1M;cn_up rm;cn_up rm10k;cn_up rm100;cn_up rm1000;cn_up rm1M;cn_down rm;cn_down rm10k;cn_down rm100;cn_down rm1000;cn_down rm1M;sd it rm;sd it rm10k;sd it rm100;sd it rm1000;sd it rm1M;it_up rm;it_up rm10k;it_up rm100;it_up rm1000;it_up rm1M;it_down rm;it_down rm10k;it_down rm100;it_down rm1000;it_down rm1M
88;28.8844188405797;55.2837927536232;19.4945913043478;45.2769405797102;49.0708376811594;145.745109034657;336.666666666667;4.97062898550725;105.341776473446;72.3932992766444;35.782914834005;136.627810084911;761.652173913044;104.434782608696;1361.60869565217;378.826086956522;77.9402985074627;948;3055.37313432836;9393.84057971014;1331.88405797101;5081.15942028986;73.9130434782609;2052.17391304348;7202.89855072464;n;=88;14.7549617073109;6.85881329114161;9.51672234103706;9.19711777261313;7.88508906438381;70.0387544609341;52.1357538708518;29.0113136453849;38.0815366131928;56.9559267455432;40.5288310463123;38.4181272885685;9.97786896331077;19.6873010679666;41.1857486167756;78.1944383250811;126.284790986025;26.7513870034351;114.66475855943;115.754233159149;150.587737601726;131.255419971532;62.5343018374401;220.006535032876;261.499342193806;1;1;9.03152783056991;1;29.9908758755078;78.1944383250811;126.284790986025;26.7513870034351;114.66475855943;115.754233159149;182.629220933777;505.110877942547;1388.36008265561;876.316932472474;452.420899825816;26.2403442836145;252.541295970497;1334.85730864874;646.987415353613;220.912433507518;708.248202095513;1873.36402058521;138.958493499322;1767.9839545163;2399.81439322078;2040.13226006653;6954.52344087507;212.871536977583;3820.15786755978;9602.71294394542;623.635855875502;3207.79539970464;0;284.189958527174;4803.08415750386
89;28.3995774193548;53.9962403225807;19.6453048387097;45.9430887096774;49.2443596774194;138.60958584785;341.903225806452;5.48483548387097;98.494828696072;71.4561938822236;38.865211988389;149.538518762558;785;98.8709677419355;1364.40322580645;347.225806451613;156.491228070175;787.631578947368;2861.49122807018;10295.3548387097;1120.96774193548;5325.8064516129;167.741935483871;1951.61290322581;6635.48387096774;n;=89;14.0409077337737;6.80238644202105;9.11345258470042;7.92548070198361;7.10100413630053;68.0371480563544;52.7454751516985;28.7587574234101;36.3250581213384;56.3453638137199;39.9553325888069;39.1407022676564;10.5318522540093;20.4740967173712;42.1433555411188;105.30652223309;139.00367206434;25.1572705479627;103.131092349503;90.1744833832907;176.762716115314;144.488507548211;64.0224825363517;201.625921045575;228.784069231141;1;1;13.7079414404264;1;48.4351024645593;105.30652223309;139.00367206434;25.1572705479627;103.131092349503;90.1744833832907;204.177489975026;486.229478515953;1389.56049635441;888.131092349503;432.077709189742;0;208.222134387273;1339.24595525849;681.868907650497;251.728742423161;731.299561139405;1611.22450978791;236.625313245062;1643.54095297108;2182.27560386194;1852.26730307489;6937.03096140082;404.367248728933;3595.15385619688;8817.75947482968;389.668180796079;3714.58194182499;0;308.07195025473;4453.2082671058
90;27.3614101694915;54.6410406779661;17.960593220339;43.0681186440678;48.5575016949152;152.112857821164;348.457627118644;5.09305762711864;105.445603443037;71.2831913359581;40.194264452553;163.78869295559;850.220338983051;116.745762711864;1468.59322033898;425.813559322034;79.9655172413793;1050.2;2808.36206896552;8628.38983050848;1450.84745762712;4737.28813559322;71.1864406779661;1976.27118644068;7400;n;=90;14.3011144695346;6.16176214415959;8.29861788442373;8.86451780419721;7.70085663090962;68.9421551475006;49.2298807882274;26.2592111047627;36.2259279736887;56.2583583258249;40.3399262084315;36.9063564999082;9.66197533591526;18.4968923652943;40.8566450640056;95.1547251333458;211.288757001915;39.2796235560566;127.361078612226;228.173485761978;166.437916469304;216.381814629033;79.4738880086096;232.806682055264;380.286343583142;1;1;1;1;1;95.1547251333458;211.288757001915;39.2796235560566;127.361078612226;228.173485761978;211.90048784521;637.102316323948;1507.87284389504;977.581417595277;576.631112880622;21.5910375785187;214.524802320119;1429.31359678293;722.859260370825;120.284141356666;744.259150582768;1716.34116706247;123.247504636734;1599.49765638345;2423.66209093481;2195.10660820989;6453.62930265569;194.4339453147;3575.76884282413;9823.66209093481;706.588307044351;3020.94696853075;0;376.773530057226;4976.33790906519
91;28.7376818965517;56.1608482758621;21.3740439655172;43.0096793103449;47.7595896551724;135.533840463271;362.818965517241;5.79241379310345;107.583731290681;56.0285389024269;32.8942219562759;168.306393488382;841.103448275862;107.155172413793;1391.02586206897;426.887931034483;114.770642201835;908.641304347826;2926.81651376147;9006.75862068966;1329.31034482759;4673.27586206897;106.896551724138;1943.96551724138;6712.93103448276;n;=91;14.2299044639677;7.38161305882237;9.748252010875;8.52859352519612;8.00018564226322;70.3907527398298;50.3912923691672;31.1222959763922;37.2662754217478;55.7597752974357;41.9309438118943;35.6280662515225;11.6257919546422;20.2090883713556;39.7594040129092;42.2964387421652;185.513149230039;23.5105149549676;114.423770302335;145.320826126332;98.3249776445921;191.305563023143;56.4047369112436;222.007501593016;280.854666589603;13.7321001602616;1;9.38370700130834;1;1;42.2964387421652;185.513149230039;23.5105149549676;114.423770302335;145.320826126332;149.451611155958;612.401080264522;1414.53637702393;955.527218578198;508.139791643574;64.8587336716279;241.374781804444;1367.515347114;726.679677973527;217.498139390909;807.1438901276;1893.20789453616;166.145110975465;1485.24855440624;2174.77755673755;2136.45423495519;6566.48375660512;273.041662699602;3429.21407164762;8887.70859122031;522.166454699986;2780.06796753281;0;458.716962835143;4538.15347774521
92;27.5078470588235;54.4650445378151;19.0834941176471;43.623056302521;47.3764630252101;127.206855587678;377.352941176471;4.65384705882353;103.665724373143;75.5908617806469;35.3105099875866;146.695222074564;863.55462184874;115.966386554622;1492.51260504202;441.966386554622;120.229357798165;961.619469026549;2994.69724770642;9623.91596638655;1315.12605042017;4877.31092436975;110.924369747899;1919.32773109244;7193.27731092437;n;=92;13.5126893583728;7.85275028912346;9.4007153181787;8.18013217548743;6.97670186399919;67.9777338961879;51.4758065916445;28.4842094358258;35.687979234311;54.3531648892093;40.9523551794424;35.7703060133975;9.68277879946835;19.3277148833361;40.3997611612109;71.2678591931325;190.64210603223;22.7359821869985;144.395672796356;113.428870116766;146.858720973779;195.295953091054;58.0464921745852;248.061397169498;240.635725704444;4.32300258751441;1;12.5745278005881;1;13.7779854709122;71.2678591931325;190.64210603223;22.7359821869985;144.395672796356;113.428870116766;187.234245747754;632.608492586852;1515.24858722902;1007.9502946451;490.781811293236;44.6985273614893;251.324280522392;1469.77662285502;719.158949052384;263.924071059705;733.882022507496;1691.07512561473;203.690491347754;1548.22354793937;2353.35069787584;2049.00807292766;6568.38604998448;314.614861095653;3467.5512790318;9546.62800880021;581.244027912672;3186.23579875502;0;371.10418315307;4839.92661304853
93;26.5718425373134;55.6531529850746;20.2596037313433;43.0602358208955;47.3518746268657;155.877871439704;379.007462686567;4.62849328358209;96.1079543688017;70.9664537120268;34.7703584814936;146.621859529646;926.014925373134;112.253731343284;1520.76865671642;437.417910447761;103.065573770492;1023.06766917293;2770.97540983607;9994.29104477612;1455.22388059701;5081.34328358209;100;1737.31343283582;7232.83582089552;n;=93;13.1076098638754;6.41142219712873;9.28136487754556;7.65763888501474;7.14323764149073;68.76076284895;49.4716580180243;29.5409686088888;34.2294814223282;54.4951122683564;42.5455431211993;36.6488136237668;10.9782388537977;18.9142036522987;40.208636985375;59.0625675459358;169.875629070472;24.6405253381583;71.8211171172992;171.727277257101;130.029021257963;174.504122354054;59.4108838196519;167.929071486101;327.605148696805;11.9038861660911;1;10.1298331433353;24.2868372515025;1;59.0625675459358;169.875629070472;24.6405253381583;71.8211171172992;171.727277257101;171.316298889219;607.293539518233;1545.40918205458;997.836042490434;550.734739943669;53.1911637973478;267.542281377289;1496.12813137826;854.193808255835;207.280185429466;838.416621199523;1876.05280359372;196.969521706286;1447.51130174876;2234.44585717176;2293.64050179654;6957.39608717581;296.969521706286;3184.82473458458;9467.28167806728;616.807259397492;3205.29047998837;0;289.802131087063;4998.38996372377
94;25.9286733766234;53.9091428571428;19.1353214285714;42.4289051948052;47.1290233766234;146.807216342517;392.318181818182;4.66246103896104;117.097839441449;72.6272948466069;32.9389485987613;145.688262627541;944.577922077922;121.551948051948;1566.14935064935;456.331168831169;105.150684931507;930.398692810457;2865.51369863014;10159.4480519481;1281.81818181818;5006.49350649351;79.8701298701299;1766.23376623377;7198.05194805195;n;=94;15.4636092971451;6.35422392371032;7.76757211100117;8.06692550321277;7.72749909571145;69.3727521542879;48.7831291185155;26.9028935395726;33.9955988798361;54.8565224723348;38.4455335599977;36.0746812710949;11.3677493175703;17.8617478734106;39.4015242809119;84.6310505426544;111.081824995029;22.5595436637461;145.649884919738;158.116681070963;157.258345389261;115.74428603399;55.4984922625074;262.747724361187;304.92389741348;1;1;10.3794049350152;1;1;84.6310505426544;111.081824995029;22.5595436637461;145.649884919738;158.116681070963;206.182998594603;567.412993826197;1588.7088943131;1090.22780699766;550.434862889145;36.9208975092936;345.24934383614;1543.5898069856;798.928037158184;234.201500747219;774.803752969081;1819.27498755678;135.944947589627;1359.50879149291;2712.26868304902;2056.62193478726;6825.76849405029;215.815077459757;3125.74255772667;9910.32063110097;507.014428849101;3187.21851893673;0;406.724974740858;4485.78326500293
95;24.9174345323741;48.9509964028777;17.5058956834532;41.65704676259;45.6538115107914;152.408074529498;424.913669064748;4.16651654676259;111.171945160265;84.5541712806923;34.5222485400375;154.931273994145;956.043165467626;142.913669064748;1646.35251798561;493.697841726619;117.674418604651;843.235294117647;3050.75968992248;10101.928057554;1192.80575539568;4843.1654676259;105.035971223022;1876.25899280576;7361.87050359712;n;=95;13.5982586563976;7.47367285785749;8.08612453278401;7.90910764659741;6.44584869129162;62.5492550592753;49.1307196204474;25.5920202162372;32.8265421789715;52.099660202083;35.3527377464801;34.1833739047325;9.41977115066923;17.0083268857767;39.2079628194998;101.88296844558;148.725575612096;35.2276577348595;143.128384339969;101.925312384303;186.437139726272;152.892092158859;69.7499062748971;254.300329500234;254.333386913801;1;1;1;1;50.4827621451946;101.88296844558;148.725575612096;35.2276577348595;143.128384339969;101.925312384303;244.796637510328;642.423417338715;1681.58017572047;1099.1715498076;526.838981449052;41.0307006191683;344.972266114523;1611.12486025075;812.914781127657;322.988356680445;725.282582387349;1905.9422851076;166.952106734451;1456.74755523496;2529.03131147353;1918.08833778303;6749.1077527335;271.988077957473;3333.00654804072;9890.90181507065;467.523173008335;2937.2231825183;0;419.511437570794;4832.83919212359
96;26.1021831081081;53.3879506756757;19.2119445945946;42.9722851351351;45.3203831081081;182.763684331492;424.898648648649;4.79186824324325;99.4908747694068;62.0909315338248;36.4193081255849;154.501226649176;958.655405405406;122.378378378378;1668.45945945946;460.72972972973;88.1328671328671;961.763888888889;3189.55244755245;11090.2364864865;1322.97297297297;5281.08108108108;66.8918918918919;1877.02702702703;7283.78378378378;n;=96;13.9162635218555;7.008121683038;9.35343163199071;8.35540305972902;7.10385962036858;67.3042141975312;49.9804068181731;28.5653762265853;34.4575861678371;52.4242427284767;39.4716871538201;35.9641634520971;9.85851296260389;17.7467800483791;38.2165234877395;55.3889056576813;155.228412621756;24.4849360491772;102.58003203053;264.284698217955;117.479837191506;160.020280864999;60.9042441747621;202.070906799937;447.048382549447;6.70202587614346;1;11.9343720764077;1;1;55.3889056576813;155.228412621756;24.4849360491772;102.58003203053;264.284698217955;177.76728403606;615.958142351486;1692.94439550864;1061.23543743594;689.183346866604;66.9894727206971;305.501317107974;1643.97452341028;856.075373374875;160.613950430694;744.969030502227;2036.18127814366;133.191342854415;1469.37418279364;2620.82331287065;2067.9420034752;7317.26235922475;200.083234746307;3346.40120982067;9904.60709665443;578.003942470746;3244.89980293742;0;407.652844233383;4662.96047091314
97;23.9616129496403;52.1254366906475;17.8561877697842;41.2510482014389;45.8870625899281;152.321578110415;432.338129496403;4.0269309352518;118.013017411922;60.1578120238066;32.7129078849464;180.179509505414;1049.55395683453;140.093525179856;1721.88489208633;496.021582733813;80.2575757575758;951.058823529412;2902.02272727273;10573.7122302158;1327.3381294964;4915.8273381295;65.4676258992806;1694.24460431655;7294.24460431655;n;=97;14.1767472963226;7.01234085352339;8.78428909131393;7.1989476642784;6.89251682506526;66.3021839869701;48.2633890549623;26.6404768610981;31.1605606139187;52.7795794149933;37.9486893943249;34.2387073479155;9.07189867847024;16.7626652853619;38.9945457648628;56.6844263139899;222.70211704474;21.515562280989;145.370021259684;146.48655852461;116.842238337796;226.729047979992;54.2284701659355;263.383038671606;298.808136635025;3.47338570981672;1;11.1973456039574;1;5.83501958580462;56.6844263139899;222.70211704474;21.515562280989;145.370021259684;146.48655852461;196.777951493846;718.723699778553;1743.40045436732;1194.92397809422;578.824688021013;83.4090988658662;273.319465689073;1700.36932980534;904.183935574848;285.851570971793;828.898846593137;2066.16142700313;143.310866228299;1343.3556180501;2366.88414343221;2156.23697608954;6981.98876513263;208.77849212758;3037.60022236665;9661.12874774876;498.439282903266;2849.66591112637;0;350.888986266448;4927.36046088434
98;23.3378055944056;50.1349846153846;17.9319384615385;41.1307881118881;45.2343916083916;142.381365140265;451.895104895105;3.95947412587413;130.439756905853;64.7335445218195;37.1970891435881;167.069268724054;1109.46153846154;142.335664335664;1734.38461538462;505.44055944056;102.076335877863;963.468531468532;2950.41221374046;10532.0629370629;1291.60839160839;4859.44055944056;97.2027972027972;1655.94405594406;7215.38461538462;n;=98;13.9905753757906;6.80216619312864;8.41971393596661;7.98239065941688;6.89067743323856;64.1255599911752;47.9329543050167;26.3516523975051;31.3201962538225;52.1250690416302;36.1444092395941;34.3286219187595;9.51222452557186;15.3554149349887;38.343714175153;56.0026990172668;211.17635924541;24.7073632749233;166.183239395465;106.349498332727;120.736243539086;215.135833371284;61.9044524185114;296.622996301318;248.730863472992;8.73084550455269;1;12.4897258686647;1;36.0318668075383;56.0026990172668;211.17635924541;24.7073632749233;166.183239395465;106.349498332727;198.338363352931;716.61691868597;1759.09197865954;1275.644777857;558.244603227832;86.3329653183976;294.264200195149;1709.67725210969;943.278299066073;345.545606562378;815.388657306622;1841.51031715885;173.18233326613;1366.3265430344;2527.10120890386;2106.99704891501;6700.95087659941;270.385130468927;3022.27059897846;9742.48582428847;476.21973430177;3017.93024228171;0;289.617512909655;4688.28340648076
99;23.5729472222222;46.8416958333333;16.3799354166667;41.0413298611111;44.279025;170.894043839691;461.708333333333;4.37527569444444;104.902239117743;74.1504609899931;35.8105484062047;148.589433036521;1076.70833333333;151.902777777778;1752.22222222222;519.208333333333;109.335820895522;901.13986013986;3291.27611940299;11768.9930555556;1177.77777777778;5161.11111111111;87.5;1793.05555555556;7317.36111111111;n;=99;14.3376241482258;7.281604945408;7.1975332557105;7.62868004453001;6.989116054111;61.1793199815591;48.3229348065191;23.5774686723772;31.2016272667522;51.268141054111;32.5040716851075;33.7597249157031;9.18240216095618;15.9442671776922;37.289908945889;82.6651888810003;162.462258016813;28.9246416476643;118.839282055928;169.829112697212;156.815649870993;166.837533711258;64.735190053869;223.741521173671;340.723156536903;1;1;6.88590675854042;1;1.06493114247914;82.6651888810003;162.462258016813;28.9246416476643;118.839282055928;169.829112697212;234.567966658778;681.670591350147;1781.14686386989;1195.54761538926;631.537446030545;69.2375888967775;356.74607531652;1723.29758057456;957.869051277405;291.879220636121;809.337503781454;1992.0159206511;162.099425588815;1373.10086406862;2303.12435590369;1987.11528155923;7153.12703176221;249.599425588815;3166.15641962417;9620.4854670148;368.440273996324;3169.09519046002;0;419.954691486939;5014.23675520742
100;23.9164992857143;49.5227764285714;17.6333357142857;40.6081385714286;44.9962642857143;153.99552089394;449.864285714286;4.15644;104.453619786894;76.6338050070987;34.2055130479544;178.495879316077;1123.50714285714;147.685714285714;1823.25714285714;526.014285714286;0;0;0;11586.1714285714;1251.42857142857;5002.14285714286;80.7142857142857;1642.14285714286;7728.57142857143;n;=100;14.0553777182551;7.30625787661869;8.22838635849184;7.17422478600102;6.04175129936012;63.5781541468265;47.9143964480473;25.8617220727776;31.0907240717153;51.0380155850744;35.4673987103163;33.3018806948099;9.40494935579388;16.7422744997133;38.9545129863542;75.0591066426749;192.085698029771;20.9537133844328;93.1157466153765;147.777341012096;151.692911649774;196.242138029771;55.1592264323871;197.569366402271;301.772861906035;1.57469836442375;1;13.2517996635216;11.3378731715177;6.21817988184409;75.0591066426749;192.085698029771;20.9537133844328;93.1157466153765;147.777341012096;222.744820928389;718.099983744056;1844.21085624158;1216.62288947252;597.641626726381;72.6266076430393;333.928587684515;1802.30342947271;1030.39139624177;302.08694470219;821.516908427621;1934.07416019729;137.237088644018;1327.90026588433;2570.06244400487;2072.94547985619;6936.21701734015;217.951374358304;2970.04312302718;10298.6338725763;429.91166300095;3068.06869694557;0;314.242591258532;5158.50898456656
;;;;;;;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
